Q,I,S
0.505,0.25858030109208013,0.3596012144473471
0.515,0.25363129509559595,0.36648438795032995
0.525,0.21121753764578122,0.29989398478043466
0.535,0.20674419985343684,0.2979075110409273
0.545,0.39097125519191256,0.5642577226593162
0.555,0.3288307826864241,0.4697731727051665
0.5650000000000001,0.19491848522621144,0.2774402000592709
0.5750000000000001,0.23538626273884536,0.3343016730979322
0.5850000000000001,0.3682784021890117,0.5385000637365241
0.5950000000000001,0.32188885555547414,0.4777702050271114
0.6050000000000001,0.44196649238220354,0.6438326270677625
0.6150000000000001,0.40817581626421257,0.6016575047489416
0.6250000000000001,0.4996591559840643,0.7385240315882898
0.6350000000000001,0.36698793192509754,0.5451440460241768
0.6450000000000001,0.6312034295579837,0.9409229568779791
0.6550000000000001,0.5456677529184155,0.8216383891836302
0.6650000000000001,0.5891577387689295,0.8866483397282304
0.6750000000000002,0.6976929353082709,1.0598949610438677
0.6850000000000002,0.5756859375656603,0.8730132425615584
0.6950000000000002,0.4466542949584645,0.6706496032670619
0.7050000000000002,0.7457319139713071,1.14395207908604
0.7150000000000002,0.49550462153865843,0.7468491530502317
0.7250000000000002,0.521724518378845,0.7949993961945993
0.7350000000000002,0.5859125431331288,0.8884333876344601
0.7450000000000002,0.7877138190663269,1.220817017974904
0.7550000000000002,1.0524343446059103,1.6276894264431876
0.7650000000000002,0.751268230873439,1.1611135207022971
0.7750000000000002,0.5673500235067679,0.8678446293080002
0.7850000000000003,0.7938892918430742,1.2295802035626668
0.7950000000000003,0.8496997721149478,1.323994407199202
0.8050000000000003,0.7612036224318657,1.1858638184803176
0.8150000000000003,0.6067905440342322,0.9453128654945017
0.8250000000000003,0.6104465451097535,0.9421608516029158
0.8350000000000003,0.4933694795696542,0.766955682699833
0.8450000000000003,0.5273434389798765,0.8025635020500601
0.8550000000000003,0.41368621059414307,0.6280220345124993
0.8650000000000003,0.5331477177973346,0.8295031733023336
0.8750000000000003,0.5244096798024825,0.8215242081007087
0.8850000000000003,0.5360116010637194,0.8138111304672462
0.8950000000000004,0.569571140205799,0.8893864619221135
0.9050000000000004,0.4807520938538698,0.7391278639301279
0.9150000000000004,0.5611170560282636,0.8761597011458415
0.9250000000000004,0.531368669927654,0.8089917728689385
0.9350000000000004,0.45195814872344475,0.6982779766740531
0.9450000000000004,0.4646111575299714,0.7242940957147298
0.9550000000000004,0.6098096250620592,0.947134452596262
0.9650000000000004,0.5108817070892652,0.7717275429774079
0.9750000000000004,0.5761910388857304,0.8991090116211168
0.9850000000000004,0.6569565266559196,1.0429287435213026
0.9950000000000004,0.5029451464407908,0.7695172812227818
1.0050000000000003,0.6346897790121998,0.9900534377216367
1.0150000000000003,0.5366104259303043,0.8201439752524053
1.0250000000000004,0.5091548791943634,0.7796172365452508
1.0350000000000004,0.44399834062302856,0.6495075575188342
1.0450000000000004,0.5208795062616911,0.7661738703151646
1.0550000000000004,0.5364828741434535,0.8204559526917864
1.0650000000000004,0.5163321790355252,0.7666132751113341
1.0750000000000004,0.620587124509659,0.9531774347806514
1.0850000000000004,0.7101938302035239,1.0963322455362579
1.0950000000000004,0.5561748139276,0.8406489498254615
1.1050000000000004,0.6819137834424202,1.0645458021895513
1.1150000000000004,0.6137087003756154,0.942718359067346
1.1250000000000004,0.5842777367594165,0.9020153755650927
1.1350000000000005,0.581289564095522,0.8885248984199345
1.1450000000000005,0.6092460065326348,0.9004828983634406
1.1550000000000005,0.5680511249105797,0.8474448362168341
1.1650000000000005,0.6058846180364803,0.9424792419648002
1.1750000000000005,0.6727429908774476,1.0327556523511878
1.1850000000000005,0.6427523975847488,0.9948009454768189
1.1950000000000005,0.686458540746247,1.0528236055119433
1.2050000000000005,0.6212781012697021,0.9140777163053191
1.2150000000000005,0.7283494311034432,1.149624205463372
1.2250000000000005,0.6846448726842278,1.0524438707090829
1.2350000000000005,0.761160835960513,1.1534988196671343
1.2450000000000006,0.7506165320113349,1.1864744612320228
1.2550000000000006,0.7564207512159066,1.161319485569866
1.2650000000000006,0.8159742043061186,1.3350121899500085
1.2750000000000006,0.6631649992953711,1.0696084545562337
1.2850000000000006,0.661590646063312,1.0626887439537196
1.2950000000000006,0.6343984497570905,0.992226182643706
1.3050000000000006,0.7077458014744061,1.1291300604450427
1.3150000000000006,0.6595420490145463,1.0544600699262756
1.3250000000000006,0.7928064959366854,1.2954115080765067
1.3350000000000006,0.7062983474809698,1.1131960307573225
1.3450000000000006,0.8259610638546854,1.3428125753930282
1.3550000000000006,0.7777597521037546,1.2605079249064257
1.3650000000000007,0.7465389241359562,1.209855862668189
1.3750000000000007,0.8417517585030477,1.4493538880853203
1.3850000000000007,0.7452265171133794,1.2622452566239475
1.3950000000000007,0.811912985137746,1.3835776003963127
1.4050000000000007,0.8654461872830167,1.4790751854146331
1.4150000000000007,0.777281858942326,1.3537869555387207
1.4250000000000007,0.648942526764154,1.1224209570561086
1.4350000000000007,0.6686457564201966,1.1219174981626587
1.4450000000000007,0.7575517931040524,1.296922988699996
1.4550000000000007,0.7653282434416705,1.334127216436097
1.4650000000000007,0.6806739380055582,1.1871625639472954
1.4750000000000008,0.6878460909684476,1.2113356366539603
1.4850000000000008,0.8166149225633823,1.4867591114989345
1.4950000000000008,0.7144555177655093,1.2581266258554749
1.5050000000000008,0.6564698782235834,1.154684871069744
1.5150000000000008,0.6073401382690348,1.0673475633086364
1.5250000000000008,0.5957634988063081,1.0662354151692195
1.5350000000000008,0.6279856066279647,1.1275860081463087
1.5450000000000008,0.6514277482024844,1.1941127561580402
1.5550000000000008,0.6520964497767442,1.192331336031105
1.5650000000000008,0.6395252342942532,1.1625961807816054
1.5750000000000008,0.6754304943524122,1.2868031091620638
1.5850000000000009,0.5824319665228158,1.103628824935531
1.5950000000000009,0.6022026530458595,1.1326074003001516
1.6050000000000009,0.6575836962797803,1.2564160847853318
1.6150000000000009,0.5825052000650159,1.0884657239627191
1.6250000000000009,0.5410645795855512,1.0299694315396009
1.635000000000001,0.6137812227193106,1.1844755640023041
1.645000000000001,0.6235163586465533,1.243951784140305
1.655000000000001,0.5764732739925111,1.1205827877979924
1.665000000000001,0.5792113449709765,1.1536253493691184
1.675000000000001,0.5687051304607705,1.118946363113783
1.685000000000001,0.5344163117428989,1.0477336473637133
1.695000000000001,0.5084114126330831,1.0058559060127992
1.705000000000001,0.5513279365562086,1.1179238467743593
1.715000000000001,0.5503882642952771,1.134977114784984
1.725000000000001,0.4821314557185182,0.9829015625291097
1.735000000000001,0.4456632095728927,0.9096113768769765
1.745000000000001,0.4556587007199507,0.9125175332037871
1.755000000000001,0.4511260309910613,0.9249328297039094
1.765000000000001,0.4484558600221194,0.9263121797555561
1.775000000000001,0.42725663084854415,0.8792967460712429
1.785000000000001,0.4426631437130741,0.9205018652459801
1.795000000000001,0.4372779057275144,0.9062593399642681
