# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 32020
  11 0.525 1589.86 288.908
  12 0.575 1638.58 287.241
  13 0.625 1584.04 299.921
  14 0.675 1600.23 297.548
  15 0.725 1602.42 304.996
  16 0.775 1562.21 302.329
  17 0.825 1627.53 301.082
  18 0.875 1612.16 301.956
  19 0.925 1596.47 302.243
  20 0.975 1579.04 310.352
21000 20 32020.000000000004
  1 0.025 1624.07 319.739
  2 0.075 1553.03 305.495
  3 0.125 1625.31 305.677
  4 0.175 1600.37 305.613
  5 0.225 1573.48 294.834
  6 0.275 1581.37 297.648
  7 0.325 1595.35 295.048
  8 0.375 1625.46 296.288
  9 0.425 1618.5 287.957
  10 0.475 1598.77 283.656
  11 0.525 1612.17 287.872
  12 0.575 1632.01 288.69
  13 0.625 1571.76 299.838
  14 0.675 1607.72 297.904
  15 0.725 1628.72 301.227
  16 0.775 1558.24 304.042
  17 0.825 1628.33 303.464
  18 0.875 1605.82 300.934
  19 0.925 1599.49 302.675
  20 0.975 1580.03 311.88
22000 20 32020
  1 0.025 1604.22 318.379
  2 0.075 1563.28 307.937
  3 0.125 1641.59 304.514
  4 0.175 1591.48 308.022
  5 0.225 1567.67 292.338
  6 0.275 1593.36 297.779
  7 0.325 1574.64 296.381
  8 0.375 1625.52 293.829
  9 0.425 1612.99 290.772
  10 0.475 1598.22 282.216
  11 0.525 1602.19 285.924
  12 0.575 1650.48 288.109
  13 0.625 1567.23 295.751
  14 0.675 1605.37 298.494
  15 0.725 1639.81 298.422
  16 0.775 1565.18 304.108
  17 0.825 1636.17 305.072
  18 0.875 1604.18 303.432
  19 0.925 1596.94 304.817
  20 0.975 1579.48 312.766
23000 20 32020.000000000004
  1 0.025 1615.39 318.117
  2 0.075 1564.52 306.746
  3 0.125 1614.22 306.434
  4 0.175 1590.24 304.29
  5 0.225 1587.64 297.674
  6 0.275 1574.89 294.342
  7 0.325 1587.27 295.681
  8 0.375 1647.39 295.949
  9 0.425 1608.99 291.697
  10 0.475 1605.19 282.358
  11 0.525 1611.4 284.82
  12 0.575 1645.4 286.517
  13 0.625 1572.31 293.229
  14 0.675 1600.43 298.2
  15 0.725 1607.19 296.924
  16 0.775 1581.33 302.321
  17 0.825 1617.45 303.281
  18 0.875 1630.03 306.752
  19 0.925 1581.32 308.672
  20 0.975 1577.4 315.518
24000 20 32020
  1 0.025 1605.18 321.364
  2 0.075 1561.08 305.073
  3 0.125 1626.45 306.623
  4 0.175 1597.32 307.834
  5 0.225 1581 296.068
  6 0.275 1563.27 294.898
  7 0.325 1599.28 299.355
