# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 32020
  11 0.525 1623.59 289.452
  12 0.575 1617.01 291.673
  13 0.625 1613.04 296.989
  14 0.675 1584.55 297.342
  15 0.725 1599.64 295.881
  16 0.775 1633.59 303.196
  17 0.825 1613.5 298.966
  18 0.875 1567.53 298.47
  19 0.925 1571.65 305.311
  20 0.975 1589.01 304.712
21000 20 32019.999999999996
  1 0.025 1592.33 310.095
  2 0.075 1583.91 303.977
  3 0.125 1606.6 301.39
  4 0.175 1600.33 299.051
  5 0.225 1576.65 298.805
  6 0.275 1603.15 299.768
  7 0.325 1582.87 299.197
  8 0.375 1638.69 302.319
  9 0.425 1600.54 294.792
  10 0.475 1624.44 294.767
  11 0.525 1628.42 289.38
  12 0.575 1618.4 294.007
  13 0.625 1621.96 294.909
  14 0.675 1592.55 294.883
  15 0.725 1597.95 297.718
  16 0.775 1620.66 305.497
  17 0.825 1624.26 298.401
  18 0.875 1561.26 297.453
  19 0.925 1569.66 305.969
  20 0.975 1575.37 306.975
22000 20 32019.999999999996
  1 0.025 1609.98 314.062
  2 0.075 1585.32 307.002
  3 0.125 1607.04 299.326
  4 0.175 1609.97 297.946
  5 0.225 1580.89 296.283
  6 0.275 1592.94 303.351
  7 0.325 1569.54 299.04
  8 0.375 1636.42 298.769
  9 0.425 1590.39 294.262
  10 0.475 1621.81 295.814
  11 0.525 1640.51 288.612
  12 0.575 1609.49 291.868
  13 0.625 1623.44 299.438
  14 0.675 1604.05 298.181
  15 0.725 1585.53 297.638
  16 0.775 1635.48 296.117
  17 0.825 1609.17 304.134
  18 0.875 1573.24 297.548
  19 0.925 1571.75 304.327
  20 0.975 1563.04 308.668
23000 20 32020
  1 0.025 1631.36 312.557
  2 0.075 1575.02 308.857
  3 0.125 1611.59 302.528
  4 0.175 1605.81 297.948
  5 0.225 1584.75 297.626
  6 0.275 1588.06 300.037
  7 0.325 1580.94 300.34
  8 0.375 1633.96 297.995
  9 0.425 1597.55 292.732
  10 0.475 1607.14 292.353
  11 0.525 1619.21 289.295
  12 0.575 1611.51 294.34
  13 0.625 1631 298.282
  14 0.675 1606 294.657
  15 0.725 1570.56 295.888
  16 0.775 1634.43 296.524
  17 0.825 1607.99 300.646
  18 0.875 1586.85 300.532
  19 0.925 1594.74 304.634
  20 0.975 1541.53 308.644
24000 20 32020
  1 0.025 1620.39 308.592
  2 0.075 1572.09 309.283
  3 0.125 1617.51 305.255
  4 0.175 1612.35 298.616
  5 0.225 1580.85 300.575
  6 0.275 1589.1 300.661
  7 0.325 1585.73 297.925
  8 0.375 1646.44 297.434
  9 0.425 1584.27 296.945
  10 0.475 1636.35 291.915
  11 0.525 1638.32 285.913
  12 0.575 1600.9 297.379
  13 0.625 1621.63 296.419
  14 0.675 1572.05 292.437
  15 0.725 1582.13 298.859
  16 0.775 1625.71 293.905
  17 0.825 1619.01 299.184
  18 0.875 1569.2 302.241
  19 0.925 1571.1 306.492
  20 0.975 1574.87 308.193
25000 20 32020.000000000004
  1 0.025 1588.08 313.902
  2 0.075 1588.3 305.722
  3 0.125 1612.92 300.281
  4 0.175 1606.56 302.905
  5 0.225 1582.81 299.86
  6 0.275 1595.45 301.495
  7 0.325 1565.16 299.095
  8 0.375 1633.42 297.965
  9 0.425 1592.83 294.46
  10 0.475 1640.8 290.798
  11 0.525 1633.06 288.317
  12 0.575 1611.99 294.461
  13 0.625 1613.25 294.678
  14 0.675 1588.41 297.021
  15 0.725 1588.56 295.99
  16 0.775 1632.33 296.992
  17 0.825 1619.09 299.236
  18 0.875 1573.81 299.207
  19 0.925 1583.02 306.315
  20 0.975 1570.15 311.425
26000 20 32020
  1 0.025 1604.44 313.299
  2 0.075 1585.15 306.281
  3 0.125 1611.07 301.065
  4 0.175 1596.05 305.062
  5 0.225 1593.01 297.826
  6 0.275 1593.36 299.974
  7 0.325 1577.19 301.754
  8 0.375 1632.69 296.594
  9 0.425 1587.48 295.393
  10 0.475 1625.58 290.546
  11 0.525 1627.36 288.064
  12 0.575 1617.47 293.61
  13 0.625 1620.92 295.814
  14 0.675 1586.41 291.977
  15 0.725 1584.01 296.824
  16 0.775 1620.64 297.629
  17 0.825 1609.95 300.011
  18 0.875 1588.51 301.484
  19 0.925 1580.68 306.265
  20 0.975 1578.03 312.065
27000 20 32019.999999999996
  1 0.025 1596.76 312.553
  2 0.075 1586.35 310.29
  3 0.125 1627.59 305.726
  4 0.175 1613.71 305.918
  5 0.225 1582.36 298.772
  6 0.275 1599.78 300.193
  7 0.325 1581.32 296.898
  8 0.375 1640.05 296.546
  9 0.425 1569.22 294.592
  10 0.475 1640.4 290.306
  11 0.525 1626.86 288.9
  12 0.575 1619.07 291.659
  13 0.625 1612.78 296.468
  14 0.675 1574.68 290.314
  15 0.725 1566.16 296.125
  16 0.775 1619.39 295.577
  17 0.825 1628.31 299.84
  18 0.875 1574.71 303.082
  19 0.925 1583.88 304.985
  20 0.975 1576.62 309.582
28000 20 32020
  1 0.025 1605.01 313.038
  2 0.075 1585.31 308.898
  3 0.125 1635.38 302.294
  4 0.175 1601.83 301.969
  5 0.225 1595.45 300.806
  6 0.275 1598.49 301.181
  7 0.325 1587.68 298.965
  8 0.375 1633.84 297.029
  9 0.425 1578.1 294.408
  10 0.475 1626.29 287.761
  11 0.525 1636.83 288.949
  12 0.575 1613.21 294.81
  13 0.625 1611.32 294.825
  14 0.675 1597.43 289.442
  15 0.725 1576.92 291.369
  16 0.775 1618.81 296.93
  17 0.825 1599.05 302.946
  18 0.875 1574.63 303.664
  19 0.925 1564.92 304.891
  20 0.975 1579.5 308.464
29000 20 32020.000000000004
  1 0.025 1587.09 315.206
  2 0.075 1585.1 309.546
  3 0.125 1621.71 303.538
  4 0.175 1618.42 304.73
  5 0.225 1593.68 300.345
  6 0.275 1608.76 301.65
  7 0.325 1585.39 299.677
  8 0.375 1651.11 295.774
  9 0.425 1573.86 293.445
  10 0.475 1636.53 287.595
  11 0.525 1633.83 283.529
  12 0.575 1615.95 295.622
  13 0.625 1621.61 295.294
  14 0.675 1590.07 295.315
  15 0.725 1559.41 291.291
  16 0.775 1627.86 295.815
  17 0.825 1618.72 299.629
  18 0.875 1560.53 304.771
  19 0.925 1574.93 307.012
  20 0.975 1555.44 306.865
30000 20 32020.000000000004
  1 0.025 1592.55 312.28
  2 0.075 1579.29 309.638
  3 0.125 1619.54 304.79
  4 0.175 1599.09 303.214
  5 0.225 1590.91 301.49
  6 0.275 1615.21 301.771
  7 0.325 1579.2 294.615
  8 0.375 1659.27 298.016
  9 0.425 1573.82 297.841
  10 0.475 1623.4 287.569
  11 0.525 1635.84 282.428
  12 0.575 1615.17 293.295
  13 0.625 1626.97 295.697
  14 0.675 1595.19 296.135
  15 0.725 1595.06 295.979
  16 0.775 1613.86 298.874
  17 0.825 1602.66 298.569
  18 0.875 1551.47 301.417
  19 0.925 1588.13 310.994
  20 0.975 1563.37 307.608
31000 20 32020.000000000004
  1 0.025 1587.68 313.706
  2 0.075 1609.14 306.706
  3 0.125 1613.97 305.412
  4 0.175 1616.97 299.263
  5 0.225 1588.67 301.312
  6 0.275 1613.13 299.076
  7 0.325 1584.72 298.164
  8 0.375 1645.28 299.013
  9 0.425 1578.62 296.585
  10 0.475 1598.16 285.065
  11 0.525 1622.45 283.59
  12 0.575 1626.11 294.216
  13 0.625 1608.5 294.763
  14 0.675 1591.35 292.643
  15 0.725 1595.47 294.535
  16 0.775 1609.56 296.787
  17 0.825 1607.53 300.054
  18 0.875 1551.23 305.735
  19 0.925 1580.58 309.959
  20 0.975 1590.88 311.937
32000 20 32019.999999999993
  1 0.025 1599.88 316.307
  2 0.075 1570.78 307.351
  3 0.125 1607.18 303.378
  4 0.175 1624.21 297.824
  5 0.225 1570.08 300.381
  6 0.275 1603.6 299.692
  7 0.325 1587.36 300.734
  8 0.375 1645.65 297.119
  9 0.425 1593.17 293.535
  10 0.475 1609.33 287.288
  11 0.525 1624.74 284.193
  12 0.575 1623.33 295.602
  13 0.625 1623.28 292.899
  14 0.675 1610.35 294.894
  15 0.725 1597.07 295.344
  16 0.775 1613.91 294.97
  17 0.825 1613.64 301.1
  18 0.875 1571.69 302.176
  19 0.925 1581.51 312.979
  20 0.975 1549.24 310.694
33000 20 32019.999999999993
  1 0.025 1606.52 312.921
  2 0.075 1582.57 312.665
  3 0.125 1621 303.524
  4 0.175 1612.74 302.039
  5 0.225 1596.39 299.213
  6 0.275 1607.83 297.28
  7 0.325 1595.72 297.823
  8 0.375 1644.58 293.698
  9 0.425 1568.61 293.601
  10 0.475 1616.82 293.924
  11 0.525 1633.01 284.469
  12 0.575 1600.75 291.121
  13 0.625 1613.19 288.457
  14 0.675 1603.85 295.238
  15 0.725 1574.28 295.651
  16 0.775 1623.57 296.264
  17 0.825 1574.14 303.791
  18 0.875 1608.79 303.73
  19 0.925 1587.31 308.007
  20 0.975 1548.33 313.615
34000 20 32019.999999999993
  1 0.025 1592.14 314.119
  2 0.075 1579.1 312.353
  3 0.125 1604.21 307.363
  4 0.175 1602.28 298.073
  5 0.225 1593.39 300.383
  6 0.275 1597.98 299.907
  7 0.325 1592.86 293.101
  8 0.375 1630 292.742
  9 0.425 1576.48 294.079
  10 0.475 1619.26 290.834
  11 0.525 1637.28 284.385
  12 0.575 1601.25 292.006
  13 0.625 1625.33 291.804
  14 0.675 1610.78 297.975
  15 0.725 1595.33 293.84
  16 0.775 1638 296.352
  17 0.825 1587.76 305.01
  18 0.875 1598.94 306.371
  19 0.925 1581.17 307.388
  20 0.975 1556.46 313.109
35000 20 32019.999999999993
  1 0.025 1618.4 315.759
  2 0.075 1563.44 312.665
  3 0.125 1641.26 303.77
  4 0.175 1599.78 301.445
  5 0.225 1599.2 300.806
  6 0.275 1610.59 297.826
  7 0.325 1582.27 293.75
  8 0.375 1645.66 290.682
  9 0.425 1582.83 295.873
  10 0.475 1626.96 287.478
  11 0.525 1624.67 286.907
  12 0.575 1590.65 290.598
  13 0.625 1631.25 292.295
  14 0.675 1589.03 293.478
  15 0.725 1586.07 296.021
  16 0.775 1632.95 300.155
  17 0.825 1608.58 302.719
  18 0.875 1585.69 307.983
  19 0.925 1558.39 309.236
  20 0.975 1542.33 311.599
36000 20 32020.000000000004
  1 0.025 1607.19 312.78
  2 0.075 1548.89 315.638
  3 0.125 1621.09 305.237
  4 0.175 1626.63 301.178
  5 0.225 1589.16 301.685
  6 0.275 1588.05 298.395
  7 0.325 1595.98 295.838
  8 0.375 1626.28 288.038
  9 0.425 1599.62 296.057
  10 0.475 1641.52 290.811
  11 0.525 1601.89 288.161
  12 0.575 1614.4 292.562
  13 0.625 1625.49 291.996
  14 0.675 1592.34 290.599
  15 0.725 1605.74 294.612
  16 0.775 1642.36 301.832
  17 0.825 1609.54 302.767
  18 0.875 1563.18 306.144
  19 0.925 1572.42 305.96
  20 0.975 1548.23 312.487
37000 20 32020
  1 0.025 1613.37 315.788
  2 0.075 1565.84 312.944
  3 0.125 1608.68 307.735
  4 0.175 1621.41 301.56
  5 0.225 1575.05 300.875
  6 0.275 1609.26 297.377
  7 0.325 1591 294.999
  8 0.375 1624.61 290.822
  9 0.425 1595.43 292.635
  10 0.475 1615.02 290.81
  11 0.525 1620.99 285.321
  12 0.575 1616.39 288.854
  13 0.625 1631.12 289.5
  14 0.675 1592.8 292.21
  15 0.725 1593.03 293.592
  16 0.775 1637.92 303.141
  17 0.825 1597.31 303.606
  18 0.875 1588.62 303.324
  19 0.925 1555.59 305.449
  20 0.975 1566.56 317.292
38000 20 32020.000000000004
  1 0.025 1601.25 314.721
  2 0.075 1575.33 313.5
  3 0.125 1622.42 305.239
  4 0.175 1607.89 305.456
  5 0.225 1600.28 301.581
  6 0.275 1598.7 299.858
  7 0.325 1571.59 298.277
  8 0.375 1634.84 290.907
  9 0.425 1584.12 288.846
  10 0.475 1622.14 288.171
  11 0.525 1624.74 286
  12 0.575 1609.64 287.173
  13 0.625 1616.54 291.313
  14 0.675 1602.15 292.728
  15 0.725 1583.28 293.592
  16 0.775 1642.91 301.563
  17 0.825 1587.76 301.346
  18 0.875 1595.12 303.075
  19 0.925 1565.81 309.77
  20 0.975 1573.49 316.243
39000 20 32019.999999999993
  1 0.025 1608.32 318.722
  2 0.075 1562.35 309.291
  3 0.125 1615.73 299.712
  4 0.175 1604.93 305.299
  5 0.225 1588.15 306.47
  6 0.275 1602.37 301.216
  7 0.325 1551.65 292.726
  8 0.375 1665.86 292.558
  9 0.425 1576.83 289.68
  10 0.475 1630.45 286.338
  11 0.525 1627.61 284.841
  12 0.575 1617.95 291.044
  13 0.625 1618.94 290.157
  14 0.675 1596.92 291.183
  15 0.725 1597.17 292.836
  16 0.775 1650.03 301.708
  17 0.825 1582.37 304.828
  18 0.875 1577.21 302.265
  19 0.925 1559.73 306.418
  20 0.975 1585.43 315.202
40000 20 32019.999999999996
  1 0.025 1608.42 319.279
  2 0.075 1565.59 312.538
  3 0.125 1622.88 302.182
  4 0.175 1600.62 303.309
  5 0.225 1600.94 304.241
  6 0.275 1591.35 300.17
  7 0.325 1559.12 295.277
  8 0.375 1655.71 292.683
  9 0.425 1585.79 290.195
  10 0.475 1640.98 287.024
  11 0.525 1628.1 286.869
  12 0.575 1619.76 290.497
  13 0.625 1615.23 289.508
  14 0.675 1587.76 293.04
  15 0.725 1585.16 296.992
  16 0.775 1662.43 296.902
  17 0.825 1587.78 306.086
  18 0.875 1570.74 304.073
  19 0.925 1560.48 307.419
  20 0.975 1571.16 314.166
41000 20 32020.000000000004
  1 0.025 1607.54 322.675
  2 0.075 1577.41 313.601
  3 0.125 1604.89 306.341
  4 0.175 1610.41 301.852
  5 0.225 1590.97 305.311
  6 0.275 1592.75 298.864
  7 0.325 1554.68 291.341
  8 0.375 1636.5 293.312
  9 0.425 1577.22 288.369
  10 0.475 1631.98 287.807
  11 0.525 1624.42 284.329
  12 0.575 1614.59 289.094
  13 0.625 1600.08 288.059
  14 0.675 1586.55 296.569
  15 0.725 1603.95 296.35
  16 0.775 1667.75 298.231
  17 0.825 1587.48 304.132
  18 0.875 1592.21 304.016
  19 0.925 1586.4 306.171
  20 0.975 1572.22 314.961
42000 20 32020
  1 0.025 1615.57 321.641
  2 0.075 1562.7 316.725
  3 0.125 1612.58 305.468
  4 0.175 1608.83 304.384
  5 0.225 1585.67 300.284
  6 0.275 1596.55 298.505
  7 0.325 1562.48 294.66
  8 0.375 1632.06 291.427
  9 0.425 1593.55 289.97
  10 0.475 1649.48 287.521
  11 0.525 1644.29 283.409
  12 0.575 1612.63 287.667
  13 0.625 1618.66 285.408
  14 0.675 1586.71 295.54
  15 0.725 1592.28 298.819
  16 0.775 1658.22 302.578
  17 0.825 1574.02 302.216
  18 0.875 1590.65 303.097
  19 0.925 1567.25 305.783
  20 0.975 1555.82 316.308
43000 20 32020.000000000004
  1 0.025 1603.51 324.631
  2 0.075 1580.08 316.995
  3 0.125 1614.59 307.314
  4 0.175 1606.26 303.488
  5 0.225 1588.51 298.035
  6 0.275 1611.78 296.472
  7 0.325 1553.71 296.669
  8 0.375 1633 292.198
  9 0.425 1599.74 288.425
  10 0.475 1618.68 286.068
  11 0.525 1615.11 285.503
  12 0.575 1617.54 282.745
  13 0.625 1620.55 287.203
  14 0.675 1586.25 296.721
  15 0.725 1599.84 300.856
  16 0.775 1650.54 298.146
  17 0.825 1593.77 304.443
  18 0.875 1606.46 301.944
  19 0.925 1548.27 312.189
  20 0.975 1571.81 311.589
44000 20 32020
