# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 30019.999999999993
  10 0.475 1512.21 285.15
  11 0.525 1532.49 284.044
  12 0.575 1539.81 285.155
  13 0.625 1531.53 290.286
  14 0.675 1534.52 290.479
  15 0.725 1495.79 293.034
  16 0.775 1569.83 303.507
  17 0.825 1478.35 300.776
  18 0.875 1470.77 307.428
  19 0.925 1464.79 306.479
  20 0.975 1432.67 312.281
31000 20 30020
  1 0.025 1525.66 312.113
  2 0.075 1521.26 315.987
  3 0.125 1438.82 315.867
  4 0.175 1477.89 310.478
  5 0.225 1480.51 302.568
  6 0.275 1490.64 300.626
  7 0.325 1519.74 298.637
  8 0.375 1497.32 292.228
  9 0.425 1468.26 286.705
  10 0.475 1519.5 284.848
  11 0.525 1537.53 285.439
  12 0.575 1541.4 287.302
  13 0.625 1528.19 288.581
  14 0.675 1536.87 289.972
  15 0.725 1493.44 294.056
  16 0.775 1569.09 302.18
  17 0.825 1487.86 304.038
  18 0.875 1468.14 305.164
  19 0.925 1471.52 307.793
  20 0.975 1446.36 306.959
32000 20 30019.999999999996
  1 0.025 1529.24 313.89
  2 0.075 1522.86 316.648
  3 0.125 1417.06 314.927
  4 0.175 1485.66 307.863
  5 0.225 1481 300.826
  6 0.275 1499.63 298.534
  7 0.325 1509.96 299.341
  8 0.375 1509.12 292.641
  9 0.425 1492.62 291.472
  10 0.475 1509.13 282.96
  11 0.525 1540.01 283.843
  12 0.575 1535.27 286.535
  13 0.625 1523.17 288.062
  14 0.675 1552.02 289.319
  15 0.725 1496.98 290.304
  16 0.775 1566.23 300.532
  17 0.825 1472.41 304.284
  18 0.875 1466.89 306.955
  19 0.925 1467.77 304.401
  20 0.975 1442.97 310.116
33000 20 30019.999999999996
  1 0.025 1534.2 313.517
  2 0.075 1525.6 318.101
  3 0.125 1428.15 314.096
  4 0.175 1473 311.646
  5 0.225 1497.36 299.697
  6 0.275 1493.77 299.3
  7 0.325 1524.38 295.385
  8 0.375 1509.72 292.773
  9 0.425 1484.6 287.491
  10 0.475 1508.23 288.971
  11 0.525 1548.39 284.519
  12 0.575 1513.63 285.852
  13 0.625 1523.59 287.314
  14 0.675 1533.6 289.513
  15 0.725 1482.85 292.321
  16 0.775 1572.64 297.371
  17 0.825 1480.16 304.897
  18 0.875 1482.5 305.67
  19 0.925 1462.02 303.891
  20 0.975 1441.61 308.833
34000 20 30019.999999999996
  1 0.025 1539.89 318.308
  2 0.075 1506.8 315.393
  3 0.125 1427.84 314.815
  4 0.175 1470.02 310.046
  5 0.225 1504.11 301.892
  6 0.275 1474.5 297.746
  7 0.325 1513.25 297.243
  8 0.375 1499.61 290.089
