# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 24020.000000000004
  11 0.525 1250.54 289.643
  12 0.575 1179.78 289.065
  13 0.625 1240.86 294.003
  14 0.675 1238.37 297.738
  15 0.725 1209.23 297.89
  16 0.775 1215.4 291.893
  17 0.825 1207.51 301.218
  18 0.875 1186.91 303.486
  19 0.925 1200.76 303.966
  20 0.975 1183.99 303.837
21000 20 24019.999999999996
  1 0.025 1196.88 311.788
  2 0.075 1187.43 304.011
  3 0.125 1182.36 304.244
  4 0.175 1143.16 308.733
  5 0.225 1172.73 300.624
  6 0.275 1174.82 298.516
  7 0.325 1239.24 296.104
  8 0.375 1158.07 295.894
  9 0.425 1227.55 293.698
  10 0.475 1243.76 291.812
  11 0.525 1242.43 290.99
  12 0.575 1176.63 293.676
  13 0.625 1250.83 293.117
  14 0.675 1250 295.089
  15 0.725 1202.3 291.75
  16 0.775 1207 292.142
  17 0.825 1216.36 303.867
  18 0.875 1176.03 303.197
  19 0.925 1192.62 306.448
  20 0.975 1179.8 306.725
22000 20 24019.999999999993
  1 0.025 1205.63 308.858
  2 0.075 1180.51 305.415
  3 0.125 1197.91 308.353
  4 0.175 1138.6 298.805
  5 0.225 1188.51 297.781
  6 0.275 1192.04 298.17
  7 0.325 1224.84 298.732
  8 0.375 1153.31 298.017
  9 0.425 1226.42 294.964
  10 0.475 1220.16 290.096
  11 0.525 1252.25 292.61
  12 0.575 1179.17 293.034
  13 0.625 1247.96 292.835
  14 0.675 1246.39 291.979
  15 0.725 1200 289.043
  16 0.775 1211.79 292.838
  17 0.825 1226.64 302.97
  18 0.875 1160.76 303.441
  19 0.925 1195.76 309.569
  20 0.975 1171.35 308.47
23000 20 24019.999999999996
  1 0.025 1195.14 311.29
  2 0.075 1186.25 312.265
  3 0.125 1198.46 304.004
  4 0.175 1143.54 300.31
  5 0.225 1194.59 298.98
  6 0.275 1181.41 295.83
  7 0.325 1230.87 297.868
  8 0.375 1148.06 299.908
  9 0.425 1220.56 293.396
  10 0.475 1237.3 293.595
  11 0.525 1249.51 290.437
  12 0.575 1179.56 289.706
  13 0.625 1248.99 293.743
  14 0.675 1239.37 292.713
  15 0.725 1204.16 291.45
  16 0.775 1205.78 296.556
  17 0.825 1221.3 300.297
  18 0.875 1168.91 300.743
  19 0.925 1193.34 306.796
  20 0.975 1172.9 308.516
24000 20 24020
  1 0.025 1200.04 310.7
  2 0.075 1182.72 308.131
  3 0.125 1198.21 308.441
  4 0.175 1142.65 299.989
  5 0.225 1194.93 301.621
  6 0.275 1173.47 299.581
  7 0.325 1239.02 299.151
  8 0.375 1152.73 297.254
  9 0.425 1221.18 295.234
  10 0.475 1231.71 288.522
  11 0.525 1256.47 292.181
  12 0.575 1175.46 289.911
  13 0.625 1250.21 289.484
  14 0.675 1242.65 291.943
  15 0.725 1188.45 296.153
  16 0.775 1216.9 296.439
  17 0.825 1216.39 294.763
  18 0.875 1171.57 303.808
  19 0.925 1185.89 305.606
  20 0.975 1179.35 311.473
25000 20 24019.999999999993
  1 0.025 1198.5 314.735
  2 0.075 1173.56 309.299
  3 0.125 1200.33 306.981
  4 0.175 1143.15 296.619
  5 0.225 1205.2 303.894
  6 0.275 1181.93 298.269
  7 0.325 1223.22 298.778
  8 0.375 1154.24 293.495
  9 0.425 1227.47 296.035
  10 0.475 1238.39 290.123
  11 0.525 1250.94 289.732
  12 0.575 1163.76 290.107
  13 0.625 1251.68 296.174
  14 0.675 1241.05 290.915
  15 0.725 1199.51 293.569
  16 0.775 1209.51 294.811
  17 0.825 1218.34 301.061
  18 0.875 1165.77 296.156
  19 0.925 1187.42 305.094
  20 0.975 1186.03 315.528
26000 20 24019.999999999996
  1 0.025 1202.7 313.109
  2 0.075 1179.5 308.516
  3 0.125 1187.28 308.892
  4 0.175 1142.12 300.603
  5 0.225 1178.53 298.704
  6 0.275 1195.98 296.293
  7 0.325 1226.36 300.663
  8 0.375 1167.2 296.146
  9 0.425 1228.08 289.778
  10 0.475 1228.15 289.709
  11 0.525 1251.53 288.815
  12 0.575 1180.99 291.937
  13 0.625 1248.8 297.565
  14 0.675 1233.69 295.61
  15 0.725 1208.6 289.005
  16 0.775 1197.22 298.213
  17 0.825 1219.58 298.265
  18 0.875 1178.51 295.697
  19 0.925 1196.77 311.134
  20 0.975 1168.41 314.099
27000 20 24020
  1 0.025 1192.15 314.935
  2 0.075 1187.21 305.11
  3 0.125 1187.26 305.293
  4 0.175 1133.34 303.179
  5 0.225 1197.28 300.447
  6 0.275 1184.7 297.525
  7 0.325 1236.66 300.318
  8 0.375 1164.23 289.595
  9 0.425 1218.05 287.156
  10 0.475 1242.18 287.582
  11 0.525 1258.19 288.109
  12 0.575 1161.74 294.142
  13 0.625 1246.83 298.007
  14 0.675 1240.05 296.429
  15 0.725 1204.68 293.885
  16 0.775 1210.74 297.991
  17 0.825 1221.87 295.002
  18 0.875 1165.21 298.048
  19 0.925 1191.93 309.371
  20 0.975 1175.7 320.001
28000 20 24020
  1 0.025 1190.7 310.152
  2 0.075 1172.17 307.023
  3 0.125 1190.1 305.51
  4 0.175 1155.33 304.172
  5 0.225 1189.83 306.845
  6 0.275 1185.5 300.121
  7 0.325 1240.04 290.866
  8 0.375 1155.9 292.93
  9 0.425 1231.91 287.861
  10 0.475 1218.42 286.943
  11 0.525 1257.48 285.103
  12 0.575 1179.19 293.714
  13 0.625 1243.19 296.248
  14 0.675 1235.67 299.525
  15 0.725 1195.35 295.136
  16 0.775 1211.64 290.817
  17 0.825 1218.72 300.719
  18 0.875 1172.88 302.024
  19 0.925 1185.26 313.406
  20 0.975 1190.72 312.336
29000 20 24020
  1 0.025 1195.65 307.74
  2 0.075 1166.4 306.232
  3 0.125 1187.84 305.709
  4 0.175 1147.09 305.311
  5 0.225 1184.04 305.869
  6 0.275 1187.2 302.786
  7 0.325 1230.77 295.049
  8 0.375 1165.1 289.411
  9 0.425 1222.23 287.348
  10 0.475 1241.68 286.769
  11 0.525 1254.33 285.964
  12 0.575 1173.94 294.209
  13 0.625 1251.02 293.513
  14 0.675 1235.35 298.482
  15 0.725 1203.53 292.811
  16 0.775 1209.65 295.665
  17 0.825 1224.15 301.023
  18 0.875 1166.18 305.649
  19 0.925 1187.39 308.096
  20 0.975 1186.46 312.086
30000 20 24020.000000000004
  1 0.025 1209.26 314.586
  2 0.075 1174.65 307.466
  3 0.125 1185.42 305.493
  4 0.175 1145.38 304.118
  5 0.225 1182.1 303.786
  6 0.275 1195.08 302.615
  7 0.325 1236.14 296.683
  8 0.375 1161.88 289.401
  9 0.425 1224.15 283.383
  10 0.475 1247.11 292.313
  11 0.525 1238.91 285.625
  12 0.575 1176.28 289.861
  13 0.625 1237.92 294.673
  14 0.675 1237.64 295.584
  15 0.725 1194.42 292.177
  16 0.775 1215.39 296.75
  17 0.825 1219.47 298.788
  18 0.875 1174.53 304.002
  19 0.925 1188.96 309.579
  20 0.975 1175.31 311.62
31000 20 24020
  1 0.025 1200.62 316.174
  2 0.075 1179.39 308.186
  3 0.125 1186.71 308.249
  4 0.175 1144.02 303.939
  5 0.225 1180.24 303.223
  6 0.275 1187.28 299.243
  7 0.325 1225.07 299.568
  8 0.375 1174.33 288.721
  9 0.425 1220.1 287.468
  10 0.475 1229.79 284.81
  11 0.525 1249.63 285.378
  12 0.575 1177.33 294.872
  13 0.625 1242.08 296.63
  14 0.675 1235.49 295.24
  15 0.725 1214.26 289.659
  16 0.775 1207.43 296.291
  17 0.825 1220.2 300.423
  18 0.875 1174.51 305.554
  19 0.925 1183.03 305.455
  20 0.975 1188.49 312.278
32000 20 24019.999999999996
  1 0.025 1204.77 316.385
  2 0.075 1173.18 306.895
  3 0.125 1179.21 306.915
  4 0.175 1143.87 308.015
  5 0.225 1187.84 305.189
  6 0.275 1182.93 300.929
  7 0.325 1223.26 294.572
  8 0.375 1179.71 287.387
  9 0.425 1220.03 286.339
  10 0.475 1238.7 286.857
  11 0.525 1250.98 280.699
  12 0.575 1165.83 293.198
  13 0.625 1246.82 299.677
  14 0.675 1226.83 297.152
  15 0.725 1217.48 294.252
  16 0.775 1204.25 296.985
  17 0.825 1225.97 295.65
  18 0.875 1179.76 307.091
  19 0.925 1195.39 306.69
  20 0.975 1173.19 313.608
33000 20 24020
  1 0.025 1198.96 315.001
  2 0.075 1168.89 307.745
  3 0.125 1186.1 310.241
  4 0.175 1160.63 307.62
  5 0.225 1188.21 307.029
  6 0.275 1189.59 297.98
  7 0.325 1237.16 292.496
  8 0.375 1155.95 288.959
  9 0.425 1242.31 283.422
  10 0.475 1228.48 280.694
  11 0.525 1240.22 284.138
  12 0.575 1171.41 289.437
  13 0.625 1235.9 302.409
  14 0.675 1240 294.149
  15 0.725 1214.9 296.147
  16 0.775 1191.1 299.203
  17 0.825 1218.49 302.679
  18 0.875 1177.54 305.87
  19 0.925 1188.66 307.532
  20 0.975 1185.5 312.817
34000 20 24019.999999999996
  1 0.025 1204.22 316.304
  2 0.075 1172.73 309.037
  3 0.125 1197.72 307.406
  4 0.175 1143.31 307.869
  5 0.225 1180.85 305.511
  6 0.275 1179.85 298.572
  7 0.325 1236.03 294.418
  8 0.375 1150.23 288.801
  9 0.425 1230.15 281.874
  10 0.475 1244.82 281.921
  11 0.525 1250.96 286.883
  12 0.575 1173.03 294.736
  13 0.625 1240.81 293.986
  14 0.675 1232.9 290.377
  15 0.725 1207.19 293.542
  16 0.775 1208.95 297.284
  17 0.825 1215.49 305.223
  18 0.875 1177.83 303.519
  19 0.925 1193.67 311.727
  20 0.975 1179.26 313.255
35000 20 24020
  1 0.025 1203.48 321.218
  2 0.075 1158.75 304.612
  3 0.125 1185.27 304.288
  4 0.175 1152.94 307.412
  5 0.225 1176.19 304.133
  6 0.275 1200.36 298.777
  7 0.325 1221.07 294.327
  8 0.375 1174.76 287.228
  9 0.425 1219.9 286.09
  10 0.475 1235.41 285.717
  11 0.525 1247.01 287.513
  12 0.575 1167.15 287.769
  13 0.625 1247.67 291.383
  14 0.675 1227.2 292.927
  15 0.725 1205.79 289.325
  16 0.775 1215.95 297.073
  17 0.825 1230.5 299.607
  18 0.875 1168.12 304.638
  19 0.925 1198.5 311.853
  20 0.975 1183.98 321.461
36000 20 24020.000000000004
  1 0.025 1200.15 319.02
  2 0.075 1161.61 310.676
  3 0.125 1186.56 306.983
  4 0.175 1149.02 306.321
  5 0.225 1167.62 302.201
  6 0.275 1196.34 300.634
  7 0.325 1233.27 292.728
  8 0.375 1175.78 292.146
  9 0.425 1223.58 285.439
  10 0.475 1239.1 284.491
  11 0.525 1246.74 286.503
