# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 24020
  1 0.025 1165.32 325.923
  2 0.075 1245.54 319.593
  3 0.125 1228.63 308.084
  4 0.175 1198.76 303.093
  5 0.225 1130.57 310.268
  6 0.275 1168.56 302.21
  7 0.325 1185.13 294.459
  8 0.375 1199.51 288.517
  9 0.425 1224.84 282.799
  10 0.475 1172.9 282.607
  11 0.525 1271.26 279.885
  12 0.575 1172.73 283.165
  13 0.625 1253.88 287.719
  14 0.675 1169.72 288.078
  15 0.725 1266.14 293.738
  16 0.775 1178.13 299.648
  17 0.825 1218.31 300.882
  18 0.875 1194.54 306.953
  19 0.925 1136.65 308.481
  20 0.975 1238.88 317.589
40000 20 24020.000000000004
  1 0.025 1170.88 327.867
  2 0.075 1264.53 319.778
  3 0.125 1221.12 305.789
  4 0.175 1198.69 304.217
  5 0.225 1122.68 308.436
  6 0.275 1179.47 298.674
  7 0.325 1181.25 301.026
  8 0.375 1211 292.262
  9 0.425 1211.33 280.704
  10 0.475 1161.39 277.106
  11 0.525 1283.19 278.965
  12 0.575 1178.62 280.162
  13 0.625 1241.79 287.999
  14 0.675 1156.33 288.371
  15 0.725 1273.79 295.856
  16 0.775 1155.33 297.531
  17 0.825 1210.4 303.061
  18 0.875 1189.41 312.075
  19 0.925 1159.74 304.568
  20 0.975 1249.06 315.281
41000 20 24020
  1 0.025 1167.06 324.896
  2 0.075 1259.91 317.7
  3 0.125 1205.63 307.919
  4 0.175 1194.26 308.33
  5 0.225 1134.77 306.01
  6 0.275 1170.44 302.977
  7 0.325 1185.91 300.285
  8 0.375 1215.21 287.747
  9 0.425 1205.15 282.621
  10 0.475 1178.04 281.182
  11 0.525 1263.28 274.639
  12 0.575 1177 277.808
  13 0.625 1254.93 289.155
  14 0.675 1163.52 287.586
  15 0.725 1284.8 295.98
  16 0.775 1160.31 299.037
  17 0.825 1212.78 307.377
  18 0.875 1202.15 306.438
  19 0.925 1144.92 308.244
  20 0.975 1239.93 313.847
42000 20 24020.000000000004
  1 0.025 1172.28 323.652
  2 0.075 1247.53 322.74
  3 0.125 1208.97 309.649
  4 0.175 1200.05 311.605
  5 0.225 1127.11 303.996
  6 0.275 1184.83 299.973
  7 0.325 1194.41 294.432
  8 0.375 1215.98 290.624
  9 0.425 1213.99 287.763
  10 0.475 1172.54 280.092
  11 0.525 1276.94 274.162
  12 0.575 1182.2 280.472
  13 0.625 1237.71 288.19
