# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 24020
  10 0.475 1207.04 290.018
  11 0.525 1184.34 282.905
  12 0.575 1202.84 286.002
  13 0.625 1217.29 299.436
  14 0.675 1232.24 300.645
  15 0.725 1208.1 291.892
  16 0.775 1200.29 298.458
  17 0.825 1175.31 301.78
  18 0.875 1197.73 301.987
  19 0.925 1205.23 301.36
  20 0.975 1148.56 305.197
21000 20 24020
  1 0.025 1209.05 313.091
  2 0.075 1189.73 310.713
  3 0.125 1161.63 309.203
  4 0.175 1252.58 306.838
  5 0.225 1185.56 302.096
  6 0.275 1233.74 299.552
  7 0.325 1228.7 298.388
  8 0.375 1142.75 293.86
  9 0.425 1260.22 292.239
  10 0.475 1201.2 288.238
  11 0.525 1178.57 282.54
  12 0.575 1201.7 289.197
  13 0.625 1219.63 295.205
  14 0.675 1228.95 295.736
  15 0.725 1213.28 292.609
  16 0.775 1197.36 300.83
  17 0.825 1180.45 302.493
  18 0.875 1189.72 300.506
  19 0.925 1211.6 303.724
  20 0.975 1133.58 306.97
22000 20 24020
  1 0.025 1206.03 315.216
  2 0.075 1188.6 312.945
  3 0.125 1168.8 306.045
  4 0.175 1247.99 306.109
  5 0.225 1175.92 299.291
  6 0.275 1231.64 297.97
  7 0.325 1224.66 295.688
  8 0.375 1148.32 292.759
  9 0.425 1263.23 290.529
  10 0.475 1201.44 287.266
  11 0.525 1182.46 287.425
  12 0.575 1196.95 292.536
  13 0.625 1208.44 290.185
  14 0.675 1239.46 292.33
  15 0.725 1193.39 295.733
  16 0.775 1208.09 299.241
  17 0.825 1190.95 301.21
  18 0.875 1188.91 304.845
  19 0.925 1205.55 303.694
  20 0.975 1149.17 309.096
23000 20 24020
  1 0.025 1209.33 311.706
  2 0.075 1174.23 310.409
  3 0.125 1182.92 306.736
  4 0.175 1243.96 305.73
  5 0.225 1170.94 297.28
  6 0.275 1237.15 299.856
  7 0.325 1237.26 296.471
  8 0.375 1149.35 296.143
  9 0.425 1259.47 289.928
  10 0.475 1205.89 287.567
  11 0.525 1189.93 287.333
  12 0.575 1207.11 286.766
  13 0.625 1213.49 289.819
  14 0.675 1231.68 294.285
  15 0.725 1200.94 296.4
  16 0.775 1208.18 302.767
  17 0.825 1176.18 300.354
  18 0.875 1188.28 303.257
  19 0.925 1201.9 299.743
  20 0.975 1131.81 318.437
24000 20 24020
  1 0.025 1202.33 317.108
  2 0.075 1198.8 311.111
  3 0.125 1180.02 303.619
  4 0.175 1241.87 305.895
  5 0.225 1187.07 304.856
  6 0.275 1237.17 298.155
  7 0.325 1226.98 294.789
  8 0.375 1152.93 294.782
  9 0.425 1241.42 295.21
  10 0.475 1201.18 284.347
  11 0.525 1184.83 283.84
  12 0.575 1201.5 288.063
  13 0.625 1214.09 292.599
  14 0.675 1218.17 290.17
  15 0.725 1214.27 294.716
  16 0.775 1209.53 299.246
  17 0.825 1176.34 302.133
  18 0.875 1188.22 303.261
  19 0.925 1210.71 301.219
  20 0.975 1132.57 313.281
25000 20 24020
  1 0.025 1190.9 319.431
  2 0.075 1191.61 317.055
  3 0.125 1166.93 307.184
  4 0.175 1241.63 304.883
  5 0.225 1179.16 304.478
  6 0.275 1234.38 294.065
  7 0.325 1227.57 296.441
  8 0.375 1159.78 295.764
  9 0.425 1251.48 297.605
  10 0.475 1208.71 287.153
  11 0.525 1195.14 286.993
  12 0.575 1199.26 285.998
  13 0.625 1219.72 288.987
  14 0.675 1237.05 287.682
  15 0.725 1211.15 294.303
  16 0.775 1204.94 295.404
  17 0.825 1174.96 299.988
  18 0.875 1196.79 305.617
  19 0.925 1186.45 301.859
  20 0.975 1142.39 314.764
26000 20 24019.999999999993
  1 0.025 1207.78 318.608
  2 0.075 1185.19 316.942
  3 0.125 1176.51 309.451
  4 0.175 1251.04 305.435
  5 0.225 1165.23 304.023
  6 0.275 1242.62 299.652
  7 0.325 1220.73 292.434
  8 0.375 1148.14 292.917
  9 0.425 1257.59 296.006
  10 0.475 1203.55 284.77
  11 0.525 1178.67 284.77
  12 0.575 1202.21 283.527
  13 0.625 1220.15 288.415
  14 0.675 1226.59 293.889
  15 0.725 1208.64 293.045
  16 0.775 1224.6 296.278
  17 0.825 1171.51 299.103
  18 0.875 1184.64 304.956
  19 0.925 1212.12 305.127
  20 0.975 1132.49 314.372
27000 20 24019.999999999996
  1 0.025 1201.42 319.686
  2 0.075 1189.79 317.392
  3 0.125 1178.56 312.754
  4 0.175 1241.89 306.894
  5 0.225 1185.51 306.622
  6 0.275 1236.79 297.051
  7 0.325 1227.12 293.023
  8 0.375 1145.63 295.849
  9 0.425 1263.62 288.282
  10 0.475 1195.58 280.365
  11 0.525 1180.93 282.044
  12 0.575 1205.66 284.32
  13 0.625 1219.42 289.799
  14 0.675 1222.23 294.069
  15 0.725 1204.84 291.52
  16 0.775 1218.15 297.396
  17 0.825 1171.64 304.676
  18 0.875 1187.67 302.519
  19 0.925 1198.19 301.107
  20 0.975 1145.36 316.483
28000 20 24020.000000000004
  1 0.025 1201.9 323.223
  2 0.075 1193.35 315.775
  3 0.125 1172.24 315.041
  4 0.175 1241.04 305.765
  5 0.225 1174.52 304.129
  6 0.275 1232.76 299.773
  7 0.325 1238.35 293.651
  8 0.375 1149.03 294.626
  9 0.425 1260.7 290.725
  10 0.475 1209.7 282.69
  11 0.525 1175 274.299
  12 0.575 1206.76 284.627
  13 0.625 1231.49 290.371
  14 0.675 1214.91 294.899
  15 0.725 1207.58 296.225
  16 0.775 1222.59 299.056
  17 0.825 1173.04 297.826
  18 0.875 1185.35 299.367
  19 0.925 1195.63 304.359
  20 0.975 1134.06 315.473
29000 20 24019.999999999996
  1 0.025 1209.17 320.823
  2 0.075 1194 323.7
  3 0.125 1171.57 315.822
  4 0.175 1251.53 305.022
  5 0.225 1176.2 303.16
  6 0.275 1234.71 300.749
  7 0.325 1229.26 293.985
  8 0.375 1151.21 293.39
  9 0.425 1267.46 288.058
  10 0.475 1200.25 283.408
  11 0.525 1170.08 279.38
  12 0.575 1201.34 279.672
  13 0.625 1226.67 290.169
  14 0.675 1220.32 293.547
  15 0.725 1204.86 298.429
  16 0.775 1210.51 297.83
  17 0.825 1172.91 297.161
  18 0.875 1183.45 297.904
  19 0.925 1199.84 304.643
  20 0.975 1144.66 313.281
30000 20 24020.000000000004
  1 0.025 1199.72 325.809
  2 0.075 1197.1 323.968
  3 0.125 1171.91 315.567
  4 0.175 1239.4 307.688
  5 0.225 1183.26 304.527
  6 0.275 1226.85 295.837
  7 0.325 1236.09 292.85
  8 0.375 1153.46 295.92
  9 0.425 1256.09 287.708
  10 0.475 1207.15 281.149
  11 0.525 1175.02 276.695
  12 0.575 1201.71 280.401
  13 0.625 1225.61 287.982
  14 0.675 1206.93 293.358
  15 0.725 1210.74 297.69
  16 0.775 1202.33 302.744
  17 0.825 1183.34 295.677
  18 0.875 1188.95 299.649
  19 0.925 1215.49 305.812
  20 0.975 1138.85 309.12
31000 20 24020
  1 0.025 1201.75 324.78
  2 0.075 1199.3 323.416
  3 0.125 1180.26 315.635
  4 0.175 1239.17 305.367
  5 0.225 1172.44 302.938
  6 0.275 1240.56 291.927
  7 0.325 1228.08 292.574
