Q,I,S
0.505,0.22893537428242844,0.3180996720730124
0.515,0.32031591422747957,0.46303875084766255
0.525,0.23252161365859822,0.33594295877118946
0.535,0.21174566004464246,0.305784224104181
0.545,0.2949683580817226,0.4283180158107643
0.555,0.2209106489201875,0.3103674799547703
0.5650000000000001,0.3257699363901924,0.4588934526150041
0.5750000000000001,0.15365853291469436,0.21894677472545818
0.5850000000000001,0.23307541157919567,0.34202043735455934
0.5950000000000001,0.1382276521054321,0.18969724205337646
0.6050000000000001,0.6366698683537365,0.9319001961837061
0.6150000000000001,0.9931549401019931,1.4920781026348942
0.6250000000000001,0.32338535099257154,0.46941927905854086
0.6350000000000001,0.51994736756487,0.782769591126479
0.6450000000000001,0.46893228636907497,0.6860338071903511
0.6550000000000001,0.6575209167349657,0.969288631211204
0.6650000000000001,0.5084685265264169,0.7537676942530401
0.6750000000000002,0.8717661115212944,1.3133165110996337
0.6850000000000002,0.7020178395485753,1.0585852138156169
0.6950000000000002,0.3460653358467766,0.508739452320979
0.7050000000000002,0.5848129724697837,0.8816402493298985
0.7150000000000002,0.6554443397051832,0.9940705622763534
0.7250000000000002,0.6967585418210939,1.0428757916715643
0.7350000000000002,0.8986672748526747,1.3837092917565605
0.7450000000000002,0.3510725277643252,0.5071888114687226
0.7550000000000002,0.7243272409882073,1.1270797599164062
0.7650000000000002,0.6780653082996523,1.0418907099440748
0.7750000000000002,0.8649170962122368,1.3439567101573906
0.7850000000000003,0.5914782241041479,0.9214000789972473
0.7950000000000003,0.5376010665124211,0.8304253742927012
0.8050000000000003,0.7535009940734524,1.1608335760341326
0.8150000000000003,0.47830664726223454,0.7233126716434098
0.8250000000000003,0.4067447765384814,0.6295845673146772
0.8350000000000003,0.5828075599088401,0.9117048379928551
0.8450000000000003,0.519653605070151,0.7873299645487117
0.8550000000000003,0.5239137913022007,0.8159847297132963
0.8650000000000003,0.779682970884736,1.2451879760511944
0.8750000000000003,0.6233676816506462,0.9792256717173345
0.8850000000000003,0.7147614639386553,1.1338612479676455
0.8950000000000004,0.8562875072276347,1.3561278582232392
0.9050000000000004,0.4278556261397887,0.6696126996751249
0.9150000000000004,0.4169124640036317,0.6487593335718849
0.9250000000000004,0.3788605548101738,0.5566441424887939
0.9350000000000004,0.4301005596841893,0.6337230058589928
0.9450000000000004,0.5472360479096899,0.856385526247183
0.9550000000000004,0.5924571752111503,0.9154972573451954
0.9650000000000004,0.5619117959487095,0.8237930611861134
0.9750000000000004,0.4257496870514137,0.6247782556164415
0.9850000000000004,0.5663023478108775,0.8872698561615234
0.9950000000000004,0.4081777189102603,0.612250254638003
1.0050000000000003,0.4604910651966232,0.7075200772301844
1.0150000000000003,0.6092118024222464,0.9461285867484209
1.0250000000000004,0.6502014617928217,1.0542815009957014
1.0350000000000004,0.42326130142743335,0.6014073897936177
1.0450000000000004,0.518526114018275,0.7645216028400509
1.0550000000000004,0.561252890808544,0.8236259622143967
1.0650000000000004,0.5136256338428364,0.7921529476337058
1.0750000000000004,0.6299226567432051,0.9467801324495903
1.0850000000000004,0.5361117128051844,0.8020436884851883
1.0950000000000004,0.42365953281365654,0.638860637213505
1.1050000000000004,0.644833170882214,1.0114572978843974
1.1150000000000004,0.5764018690044358,0.8674120781079425
