Q,I,S
0.505,0.27224850795149264,0.3856244001459397
0.515,0.19644072788967842,0.27608537833979496
0.525,0.19639294815472008,0.27403177103063264
0.535,0.27783593996556133,0.3970959084395245
0.545,0.2154266850544818,0.305319569961035
0.555,0.1409560571387106,0.1997478368408352
0.5650000000000001,0.2360928461352785,0.3390814394017119
0.5750000000000001,0.2452891499375773,0.3525072190200096
0.5850000000000001,0.6048997811338988,0.8849110453684134
0.5950000000000001,0.37046045297425756,0.5365642627493976
0.6050000000000001,0.268276810572292,0.3889812602041069
0.6150000000000001,0.356928357962907,0.5217549399711893
0.6250000000000001,0.6022006516883616,0.8839207107538871
0.6350000000000001,0.44417646700322017,0.6516171107524269
0.6450000000000001,0.5306469022429565,0.7894382162361928
0.6550000000000001,0.4261212555936915,0.6287198492285047
0.6650000000000001,0.5632063627510646,0.8308265778082177
0.6750000000000002,0.4555401910960096,0.667437877368285
0.6850000000000002,0.6442960112705648,0.9647871450310946
0.6950000000000002,0.5261760638634846,0.7870911197276818
0.7050000000000002,0.3905425727828537,0.5789168993754119
0.7150000000000002,0.5142011208818429,0.77243987746532
0.7250000000000002,0.636086508650393,0.9655343112026887
0.7350000000000002,0.49763443460944545,0.7401893994156258
0.7450000000000002,0.8372327609003785,1.2725523834162753
0.7550000000000002,0.6991862924801541,1.0670411827010062
0.7650000000000002,0.7218926867505586,1.1173514395813446
0.7750000000000002,0.7024993376222535,1.087335989946913
0.7850000000000003,0.8096533488250267,1.249587888090691
0.7950000000000003,0.7450797931519375,1.147362586642443
0.8050000000000003,0.7838358108937765,1.2160513327629598
0.8150000000000003,0.6059185664709021,0.9238598083697926
0.8250000000000003,0.5906480190495053,0.9092595008013948
0.8350000000000003,0.6432981523195306,0.9758532778253021
0.8450000000000003,0.5405419056980693,0.8279584589788529
0.8550000000000003,0.558422095062338,0.8584388946504561
0.8650000000000003,0.5999036864703573,0.9328378388445429
0.8750000000000003,0.6664887950825956,1.0400621037344358
0.8850000000000003,0.8554137188484551,1.3395035494533414
0.8950000000000004,0.580548650295982,0.8971643117944701
0.9050000000000004,0.6906656483749315,1.0892508974042525
0.9150000000000004,0.4492887483499294,0.6680199621349071
0.9250000000000004,0.45093510492312133,0.6811505049372043
0.9350000000000004,0.6431692521305995,0.9742234442453058
0.9450000000000004,0.6160581673317781,0.9547737280634981
0.9550000000000004,0.43290929652010657,0.6451485793899114
0.9650000000000004,0.6023589696414549,0.9068389494316006
0.9750000000000004,0.5678386058287639,0.8818029744286666
0.9850000000000004,0.4071158895153161,0.6071099329746088
0.9950000000000004,0.6322082094867961,0.9683244297308868
1.0050000000000003,0.5818767715691905,0.894334275786521
1.0150000000000003,0.6431895214884307,0.9940383132828805
1.0250000000000004,0.5805679682791336,0.8909169412090596
1.0350000000000004,0.4966158037901668,0.7506048396572214
1.0450000000000004,0.4745718971235858,0.707947668237171
1.0550000000000004,0.5287749410664574,0.8095643964351683
1.0650000000000004,0.5290818795750624,0.7732701563335056
1.0750000000000004,0.564417202181926,0.8376107140819565
1.0850000000000004,0.5715626502523978,0.859685459070659
1.0950000000000004,0.5951909165303025,0.8958724342577064
1.1050000000000004,0.5062252193701594,0.764463994886568
1.1150000000000004,0.5592716890365409,0.8598039501517418
1.1250000000000004,0.6046281510253091,0.9311611384722278
1.1350000000000005,0.5353224324001025,0.8069918710509468
1.1450000000000005,0.6296940032864378,0.9501121337535491
1.1550000000000005,0.6493569205418975,0.9748535231392177
1.1650000000000005,0.5372370020123087,0.7931527144535048
1.1750000000000005,0.6783801490621897,0.9953384016590041
1.1850000000000005,0.7006245342637425,1.069075792190403
1.1950000000000005,0.6748650363716288,1.0193113136479868
1.2050000000000005,0.7502313515957985,1.1619623273415447
1.2150000000000005,0.6814959102111472,1.0047946049134375
1.2250000000000005,0.6841884999787818,1.040740904322907
1.2350000000000005,0.6347400874386231,0.9584096454011869
1.2450000000000006,0.7117064961476112,1.0666029692859016
1.2550000000000006,0.6966400140842622,1.0962787434371262
1.2650000000000006,0.6873622610213749,1.0892816317185043
1.2750000000000006,0.7562787011302414,1.1906286915133961
1.2850000000000006,0.6750266572823518,1.0124708833774456
1.2950000000000006,0.8789591397645862,1.4245904341600764
1.3050000000000006,0.7713490404528821,1.2156792450385518
1.3150000000000006,0.7917340085186803,1.2726079570215825
1.3250000000000006,0.6890276266782062,1.1071232129384592
1.3350000000000006,0.7999894936261135,1.292825920910067
1.3450000000000006,0.8042035822720413,1.2953979726678169
1.3550000000000006,0.7450457341924034,1.2044327977006024
1.3650000000000007,0.7116930591187824,1.1714321508312455
1.3750000000000007,0.7518178762988307,1.1978241062797799
1.3850000000000007,0.7648739670424621,1.2622335963191573
1.3950000000000007,0.7496180690485374,1.2748617180952266
1.4050000000000007,0.7153598193251622,1.2142788495498833
1.4150000000000007,0.6953166176246682,1.1838893294932082
1.4250000000000007,0.6779736251898844,1.1457520219466297
1.4350000000000007,0.7698270101325506,1.2758859905630227
1.4450000000000007,0.8119830264620217,1.395153019702439
1.4550000000000007,0.722774779122144,1.2376268458256094
1.4650000000000007,0.7282248216085632,1.266047362352221
1.4750000000000008,0.7431155308034636,1.3251736520947832
1.4850000000000008,0.6611684599820654,1.173751035467679
1.4950000000000008,0.6727788122939516,1.1927444169397687
1.5050000000000008,0.6842526090591352,1.2483679295426715
1.5150000000000008,0.6499345702107516,1.1548930499352155
1.5250000000000008,0.6846643359734449,1.2475077572508169
1.5350000000000008,0.6731639607092207,1.2064142814105268
1.5450000000000008,0.6463938074286028,1.173516680162566
1.5550000000000008,0.5766871417242382,1.0328228738226501
1.5650000000000008,0.6109119107926604,1.1251481853477763
1.5750000000000008,0.60476989463467,1.1128154694848302
1.5850000000000009,0.5466993945570917,1.003588277938454
1.5950000000000009,0.6107257924144079,1.1590162616329065
1.6050000000000009,0.6456349116951208,1.2369706490819217
1.6150000000000009,0.6067244064658537,1.159095811216314
1.6250000000000009,0.6108014907157645,1.183294807797009
1.635000000000001,0.5629009007140205,1.073840882297979
1.645000000000001,0.5251948500250584,1.0093754659309229
1.655000000000001,0.5746616731800732,1.13071365106018
1.665000000000001,0.5423497058124367,1.0748163231535646
1.675000000000001,0.5456887715211347,1.0815941631823587
1.685000000000001,0.5436940898763633,1.0679275327369249
1.695000000000001,0.5264001354435698,1.03775183806628
1.705000000000001,0.47766076948310615,0.9340692232616045
1.715000000000001,0.5176434311101221,1.0519204099701136
1.725000000000001,0.5050867615729259,1.0278072573230475
1.735000000000001,0.49368497753371005,1.0048378837514396
1.745000000000001,0.48744665820491284,0.9956192675405633
1.755000000000001,0.49102025631559953,1.008011616450405
1.765000000000001,0.49786189156674415,1.0369691285519531
1.775000000000001,0.44953860558557923,0.9192888619217279
1.785000000000001,0.4579067744980742,0.9493151731023465
1.795000000000001,0.45349843305163823,0.9351332893757617
1.805000000000001,0.4652019846462924,0.976985383324955
1.815000000000001,0.43345225572310325,0.9150560330578602
1.825000000000001,0.4226274810975415,0.8784353567377899
1.835000000000001,0.43384718587841425,0.9049560244540492
1.845000000000001,0.42084224359722844,0.8871356851370162
1.855000000000001,0.41111204188287587,0.885936648511168
1.865000000000001,0.41581603602793926,0.894615542381851
1.875000000000001,0.4256408418171248,0.909562029778208
1.8850000000000011,0.3917985462412096,0.8443904756713796
1.8950000000000011,0.3944209992841768,0.8626394956615543
1.9050000000000011,0.3762739587957858,0.8048419333697796
1.9150000000000011,0.38386930734467095,0.8316537714293022
1.9250000000000012,0.3873675171999753,0.8541429517550627
1.9350000000000012,0.36610447215971537,0.8052031577528472
1.9450000000000012,0.3595192466392726,0.778066969276003
1.9550000000000012,0.35982237107082404,0.7899888609741943
1.9650000000000012,0.39286820494287583,0.8698344741780558
1.9750000000000012,0.37347610596560554,0.8309099635094348
1.9850000000000012,0.35574661835058446,0.7902334706095885
1.9950000000000012,0.3540932866828065,0.7830800732348462
2.0050000000000012,0.3482236936611739,0.7761720553665836
2.0150000000000015,0.3478889781502728,0.7722429737030448
2.0250000000000012,0.35436709027274793,0.7958853368498516
2.035000000000001,0.3503712447679934,0.7898537868619947
2.0450000000000013,0.34675505754355956,0.7870241070321806
2.0550000000000015,0.3475371019798638,0.7894149054206686
2.0650000000000013,0.3446570800551181,0.784683592678094
2.075000000000001,0.3320133648046279,0.7617977677974809
2.0850000000000013,0.33031177507315596,0.7540156182120082
2.0950000000000015,0.3320177034258289,0.7639174805003848
2.1050000000000013,0.3377291345200738,0.783183587193469
2.115000000000001,0.3329478523665712,0.7698193645733021
2.1250000000000013,0.33558558497850954,0.7909581811111415
2.1350000000000016,0.32353307318023233,0.7604549813023606
2.1450000000000014,0.32020205869229934,0.7487018787399834
2.155000000000001,0.3302939840707269,0.7772247031069286
2.1650000000000014,0.32442432292567086,0.7642251737400053
2.1750000000000016,0.31966556407416186,0.7637333053272026
2.1850000000000014,0.3336344094720252,0.8011398345179214
2.195000000000001,0.3261585225262132,0.7820211406778187
2.2050000000000014,0.3197140491158472,0.7661076289778349
2.2150000000000016,0.32539430633037336,0.7888042951292813
2.2250000000000014,0.3201465691593482,0.7838637986986744
2.235000000000001,0.32683159296073977,0.7991196857318961
2.2450000000000014,0.32871260460888446,0.8107849166953837
2.2550000000000017,0.31677609134724,0.7757615011713597
2.2650000000000015,0.3130760493770455,0.771618199695667
2.2750000000000012,0.3120865504833452,0.777866860670382
2.2850000000000015,0.31122515697924014,0.7742977185718736
2.2950000000000017,0.3209420254635893,0.8165587055021398
2.3050000000000015,0.3108555424939389,0.7960453182426557
2.3150000000000013,0.31234180133360834,0.78915092766441
2.3250000000000015,0.31229298074983386,0.7985042058757337
2.3350000000000017,0.31448113433969,0.8111506208363012
2.3450000000000015,0.3077747829001172,0.787024008485657
2.3550000000000013,0.2994348434278215,0.7757001034479211
2.3650000000000015,0.3065102667910663,0.8069636170138844
