Q,I,S
0.505,0.22899361531302861,0.3244088159190417
0.515,0.1399895873939926,0.1961227271589674
0.525,0.2221386201201501,0.32023029202104447
0.535,0.27831811796097067,0.4035772919420462
0.545,0.30759465946709175,0.44791700358185765
0.555,0.15635216633821097,0.2217331016221947
0.5650000000000001,0.3020599876699568,0.4435130099152938
0.5750000000000001,0.22623985674302108,0.3251114414925244
0.5850000000000001,0.36463344048963114,0.5343997314065492
0.5950000000000001,0.36699914844030224,0.5323248384115331
0.6050000000000001,0.36475782686421515,0.5308076397732215
0.6150000000000001,0.9301960715582754,1.3771113115000622
0.6250000000000001,0.4857869544293123,0.7213165699288533
0.6350000000000001,0.5273284340261725,0.7795374908903265
0.6450000000000001,0.25429249998385633,0.37434686365021136
0.6550000000000001,0.534321473662817,0.7994570955674619
0.6650000000000001,0.32565896449228127,0.4847040290276167
0.6750000000000002,0.4609118891099875,0.6894485637204769
0.6850000000000002,0.6131436944167412,0.9307757334117125
0.6950000000000002,0.7955404665429441,1.2047536838077715
0.7050000000000002,0.40434918212001764,0.606252548254197
0.7150000000000002,0.8390882587774982,1.2761209565269362
0.7250000000000002,0.559530053345092,0.8456738799060142
0.7350000000000002,0.37996592814497254,0.5638153423716821
0.7450000000000002,0.5369307833353946,0.8204460495060875
0.7550000000000002,0.610120377101138,0.9358937107780025
0.7650000000000002,0.7023981952467615,1.0737757013130125
0.7750000000000002,0.8015552164660257,1.2386379416395734
0.7850000000000003,0.7566338499960187,1.1779732240138772
0.7950000000000003,0.6662190559138261,1.0246300278334912
0.8050000000000003,0.4401786138411319,0.6654601187423724
0.8150000000000003,0.5816582692686223,0.9005701352502452
0.8250000000000003,0.9118216791715528,1.4365366164662081
0.8350000000000003,0.6838348754222665,1.0661529367596572
0.8450000000000003,0.4381458490974761,0.6683465431090754
0.8550000000000003,0.625555005443765,0.9724763198806029
0.8650000000000003,0.7068957332205289,1.1060286511156385
0.8750000000000003,0.7592384637928573,1.1892419959370781
0.8850000000000003,0.557697727730406,0.8627855009110668
0.8950000000000004,0.4235434370555817,0.6549432890883609
0.9050000000000004,0.5088651127794175,0.7769751469677206
0.9150000000000004,0.6131936683849813,0.9311888616577056
0.9250000000000004,0.5513825515373447,0.8541635060276471
0.9350000000000004,0.5350021968969196,0.8358389828349526
0.9450000000000004,0.4555565571964196,0.7124574868254324
0.9550000000000004,0.43976948301020624,0.6644263252667766
0.9650000000000004,0.5555062245207992,0.8520825734532668
0.9750000000000004,0.6604009329882465,1.0240890894193002
0.9850000000000004,0.8332098971027064,1.3299987712285668
0.9950000000000004,0.5663323809074856,0.8603372676194171
1.0050000000000003,0.5709187128826319,0.8859833180557172
1.0150000000000003,0.48181159324708356,0.7355186745412319
1.0250000000000004,0.5904695233534092,0.8900767991017451
1.0350000000000004,0.5235249486639868,0.7891301316142206
1.0450000000000004,0.5725719945810647,0.9077698419823061
1.0550000000000004,0.6880871678913237,1.0329544258326189
1.0650000000000004,0.749590496427882,1.1384748280890198
1.0750000000000004,0.7277308489633892,1.1515266958711399
1.0850000000000004,0.6834534826258749,1.0469378140733736
1.0950000000000004,0.4997279289324832,0.751538725886764
1.1050000000000004,0.6014502237666078,0.9282066941315258
1.1150000000000004,0.6096217139970078,0.9236713912299193
1.1250000000000004,0.5553874585428763,0.835527711342997
1.1350000000000005,0.5897714240915687,0.892582242718188
1.1450000000000005,0.5722987231213503,0.8640578849770689
1.1550000000000005,0.7502111886721936,1.111690736786553
1.1650000000000005,0.6171165147235419,0.8948814756150457
1.1750000000000005,0.7023613161183535,1.0692706535857823
1.1850000000000005,0.918103791048979,1.437609795440366
1.1950000000000005,0.7147054087108803,1.1220168545785407
1.2050000000000005,0.7364264824957503,1.1584696450816154
1.2150000000000005,0.7151780877824212,1.1007018209724853
1.2250000000000005,0.599862576327845,0.9117220282261824
1.2350000000000005,0.6237046140715646,0.9451969168638269
1.2450000000000006,0.5640569869201825,0.8392294470849847
1.2550000000000006,0.6625540115784044,1.024081418476155
1.2650000000000006,0.6115914681526198,0.9804037871631219
1.2750000000000006,0.7331314549305961,1.149284079914872
1.2850000000000006,0.7429859578483731,1.1588095937352172
1.2950000000000006,0.7540828362658251,1.197804638110077
1.3050000000000006,0.7310542710670652,1.1805036458867117
1.3150000000000006,0.6635488108277062,0.9879442549476956
1.3250000000000006,0.7549182743017849,1.1961792000341767
1.3350000000000006,0.7679073521202553,1.2686540933706403
1.3450000000000006,0.6569655341392872,1.047026117694415
1.3550000000000006,0.7977161300472225,1.2977162543298653
1.3650000000000007,0.784640187186202,1.3003414771102564
1.3750000000000007,0.7592123074158471,1.2652257816529808
1.3850000000000007,0.7373548308222637,1.2257522478573826
1.3950000000000007,0.647377990009195,1.0306434525142287
1.4050000000000007,0.6941289166167107,1.1460024355970002
1.4150000000000007,0.8075464184312495,1.384221015538751
1.4250000000000007,0.7139127214556982,1.1914461640595169
1.4350000000000007,0.7299544176827613,1.2616550528458172
1.4450000000000007,0.752732631078685,1.3244956917279713
1.4550000000000007,0.7833755153869743,1.3903152183841834
1.4650000000000007,0.7473187821043163,1.316354588269407
1.4750000000000008,0.7268599508247681,1.292638987753949
1.4850000000000008,0.6880316347162919,1.2205592101091052
1.4950000000000008,0.6494676106886424,1.151612384689623
1.5050000000000008,0.7651590994732713,1.4205840973039823
1.5150000000000008,0.6944400117489281,1.2652232739837612
1.5250000000000008,0.6053481939699346,1.1032910602430415
1.5350000000000008,0.6328193552625876,1.1624298244386966
1.5450000000000008,0.7045672990296394,1.3231159875241885
1.5550000000000008,0.6156632673310276,1.1260395584608578
1.5650000000000008,0.5496998843150531,1.0118540571581498
1.5750000000000008,0.6056151161243379,1.1417528911116324
1.5850000000000009,0.6156530340878391,1.1387626877956214
1.5950000000000009,0.6026610082262828,1.123002803398214
