Q,I,S
0.505,0.10015351105015179,0.13584084747774988
0.515,0.549711080884925,0.8163236504572554
0.525,0.1925200627056758,0.2798376808541773
0.535,0.13022690572097584,0.18161718707475122
0.545,0.14153506167205046,0.20233001917047236
0.555,0.6201366348197469,0.9334289212339705
0.5650000000000001,0.21692902207953946,0.3220433239949453
0.5750000000000001,0.4939813102418289,0.7352549761700498
0.5850000000000001,0.6440850390027764,0.9724606856742218
0.5950000000000001,0.23726280686972342,0.351081607453805
0.6050000000000001,0.4302775913024416,0.6530177185462378
0.6150000000000001,0.23817706998067212,0.35383338259036157
0.6250000000000001,0.18546530416171242,0.27332208821946985
0.6350000000000001,0.6671202055035736,1.0266555581758485
0.6450000000000001,0.5567589753726899,0.846905834561102
0.6550000000000001,0.4661932566295478,0.7134731240044473
0.6650000000000001,0.4247720202643115,0.6605697158059068
0.6750000000000002,0.84853786840304,1.3101581182193303
0.6850000000000002,0.983604571041644,1.5293578785234727
0.6950000000000002,0.3981455995203588,0.613489378408311
0.7050000000000002,1.0552472153535153,1.6574538175156917
0.7150000000000002,0.644625732153335,0.9891776003141514
0.7250000000000002,0.3110734286464974,0.47186880055948865
0.7350000000000002,1.234744043708508,1.9472920162780907
0.7450000000000002,0.6766799669895726,1.0568683849388645
0.7550000000000002,0.46176761660958915,0.7215516856781024
0.7650000000000002,0.7228559865069625,1.1410703933750095
0.7750000000000002,0.34984441542720884,0.5351974543262673
0.7850000000000003,0.758359735678596,1.1915584052328765
0.7950000000000003,0.8794468709061094,1.4233754747355547
0.8050000000000003,0.44861870759549255,0.6976912709133751
0.8150000000000003,0.4181382406921589,0.6471885196500614
0.8250000000000003,0.37907334930912606,0.5542634614636295
0.8350000000000003,0.5507772808229657,0.8836678210360449
0.8450000000000003,1.0515036159091744,1.7125847631103226
0.8550000000000003,0.7023995000867305,1.1070309881062008
0.8650000000000003,0.3446146194612909,0.5263022089946425
0.8750000000000003,0.6696743789098264,1.086051668358388
0.8850000000000003,0.44466734279866804,0.690476298368505
0.8950000000000004,0.4588442482868135,0.7149872648537867
0.9050000000000004,0.7183099388220715,1.1745965476131341
0.9150000000000004,0.35378595641999083,0.5634584820986781
0.9250000000000004,0.5925692669697875,0.9421131626445122
0.9350000000000004,0.8658825709632276,1.4145666418258303
0.9450000000000004,0.418650098717102,0.6299702807090195
0.9550000000000004,0.4871699855990775,0.7362040502954278
0.9650000000000004,0.42478255689794997,0.6582746136511525
0.9750000000000004,0.8728116050711031,1.437495990275634
0.9850000000000004,0.5874160660918107,0.9227611430690675
0.9950000000000004,0.42090414782410523,0.6592113498942486
1.0050000000000003,0.6329046732235004,0.9879164610405232
1.0150000000000003,0.528537991368804,0.8054322375975609
1.0250000000000004,0.6233781478073197,0.9821883803457356
1.0350000000000004,0.6053089400760939,0.9658722428222929
1.0450000000000004,0.5186166501294619,0.8102740006092279
1.0550000000000004,0.7700756279484912,1.247445616992711
1.0650000000000004,0.971096416876421,1.604964048562035
1.0750000000000004,0.8852214182679607,1.4425886200828717
1.0850000000000004,0.6759796759910907,1.0668745065793603
1.0950000000000004,0.5120557062530469,0.7522118193942677
1.1050000000000004,0.45131720276312204,0.6620693196055869
1.1150000000000004,0.48740886629205477,0.732065278665913
1.1250000000000004,0.6778035059638233,1.031607708484965
1.1350000000000005,0.9389422272305202,1.5029683825914633
1.1450000000000005,0.6512787958301899,1.0141468319708553
1.1550000000000005,0.5963366085217032,0.944077831436051
1.1650000000000005,0.5390019309941058,0.8500245930433655
1.1750000000000005,0.5431650465787606,0.8496028721513402
1.1850000000000005,0.5255863815987657,0.8237965258137954
1.1950000000000005,0.6214539342811055,0.9903376089522693
1.2050000000000005,0.5262822834416909,0.7858221298627498
