# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 32019.999999999996
26000 20 32020.000000000004
  1 0.025 1552.35 323.833
  2 0.075 1648.49 310.85
  3 0.125 1579.67 308.424
  4 0.175 1594.39 305.752
  5 0.225 1589.75 297.663
  6 0.275 1611.86 295.224
  7 0.325 1631.91 300.787
  8 0.375 1610.81 294.845
  9 0.425 1583.08 291.806
  10 0.475 1647.82 283.673
  11 0.525 1603.37 280.573
  12 0.575 1507.87 295.765
  13 0.625 1607.22 297.127
  14 0.675 1600.75 289.621
  15 0.725 1618.7 293.543
  16 0.775 1575.64 295.291
  17 0.825 1588.91 301.392
  18 0.875 1604.31 303.51
  19 0.925 1656.99 309.895
  20 0.975 1606.11 316.189
27000 20 32020.000000000004
  1 0.025 1547.58 326.447
  2 0.075 1648.51 312.085
  3 0.125 1571.34 306.512
  4 0.175 1593.11 302.393
  5 0.225 1606.81 299.896
  6 0.275 1593.71 297.629
  7 0.325 1642.47 296.77
  8 0.375 1616.3 295.5
  9 0.425 1603.97 291.406
  10 0.475 1661.24 283.059
  11 0.525 1579.17 280.604
  12 0.575 1508.07 294.6
  13 0.625 1623.43 296.864
  14 0.675 1594.86 292.022
  15 0.725 1604.87 292.259
  16 0.775 1578.7 294.513
  17 0.825 1576.38 300.583
  18 0.875 1606.13 299.705
  19 0.925 1647.61 310.937
  20 0.975 1615.74 318.082
28000 20 32019.999999999993
  1 0.025 1548 324.917
  2 0.075 1653.24 313.113
  3 0.125 1565.66 306.237
  4 0.175 1586.21 302.918
  5 0.225 1610.79 303.1
  6 0.275 1575.32 297.349
  7 0.325 1645.59 297.735
  8 0.375 1594.51 289.699
  9 0.425 1621.06 293.535
  10 0.475 1650.97 281.963
  11 0.525 1579.64 277.227
  12 0.575 1496.17 294.675
  13 0.625 1641.59 297.839
  14 0.675 1593.19 289.787
  15 0.725 1604.05 296.101
  16 0.775 1596.58 295.263
  17 0.825 1588.4 301.193
  18 0.875 1588.12 301.432
  19 0.925 1663.02 307.31
  20 0.975 1617.89 320.768
29000 20 32020.000000000004
  1 0.025 1545.58 323.985
  2 0.075 1644.19 314.841
  3 0.125 1565.54 308.541
  4 0.175 1585.57 304.02
  5 0.225 1606.09 301.261
  6 0.275 1565.85 298.905
  7 0.325 1649.7 295.556
  8 0.375 1589.68 292.392
  9 0.425 1624.13 292.042
  10 0.475 1652.31 285.285
  11 0.525 1599.47 275.767
  12 0.575 1489.93 292.616
  13 0.625 1624.97 297.114
  14 0.675 1600.59 289.445
  15 0.725 1610.75 296.34
  16 0.775 1594.52 295.859
  17 0.825 1574.92 301.537
  18 0.875 1608.49 301.951
  19 0.925 1667.15 310.279
  20 0.975 1620.57 320.712
30000 20 32020.000000000004
  1 0.025 1530.61 324.72
  2 0.075 1644.13 317.535
  3 0.125 1578.61 310.865
  4 0.175 1582.18 305.447
  5 0.225 1601.73 297.062
  6 0.275 1585.83 297.364
  7 0.325 1631.59 297.014
  8 0.375 1599.92 294.885
  9 0.425 1607.87 288.135
  10 0.475 1661.85 287.303
  11 0.525 1603.75 277.05
  12 0.575 1506.75 293.084
  13 0.625 1613.64 291.843
  14 0.675 1607.4 290.801
  15 0.725 1627.05 296.286
