Q,I,S
0.505,0.08114033570004543,0.10955953566280568
0.515,0.2514345313073292,0.3513634103221316
0.525,0.12986338677937276,0.17905090241047497
0.535,0.37862336652902107,0.5423981497137979
0.545,0.2904637253275872,0.40853954050356345
0.555,0.25687589819248985,0.3619178640494888
0.5650000000000001,0.1802134318243859,0.24302632549686623
0.5750000000000001,0.27262269044223003,0.38567459779267094
0.5850000000000001,0.2728486376794769,0.386372012223501
0.5950000000000001,0.17102286942201791,0.240457982150293
0.6050000000000001,0.12529171184822158,0.1776943755358177
0.6150000000000001,0.4828924975856418,0.7017631210520148
0.6250000000000001,0.7399108259183654,1.0737494827630945
0.6350000000000001,0.5884552437288809,0.8489920745994038
0.6450000000000001,0.32919202669378567,0.4732054787506578
0.6550000000000001,0.7647247531992124,1.1290430226575545
0.6650000000000001,0.6027370390820441,0.8879940424033432
0.6750000000000002,0.39103785055124035,0.5745399124177276
0.6850000000000002,0.3082856058518625,0.4369451518900214
0.6950000000000002,0.38995956444109403,0.5591862758823923
0.7050000000000002,0.8795123194020048,1.306376235070237
0.7150000000000002,0.5084192353955476,0.7451361917094351
0.7250000000000002,0.43365698537587394,0.6498535529244392
0.7350000000000002,0.4296829807219142,0.6177636317491113
0.7450000000000002,0.5717722233383034,0.8444184392709732
0.7550000000000002,0.5429502986771078,0.8161905806978225
0.7650000000000002,0.6795556192649981,1.0214969903517108
0.7750000000000002,0.5878866717334859,0.8739311289617672
0.7850000000000003,0.6567894484912684,0.9809810344325994
0.7950000000000003,0.6641012226287688,0.9992474367399682
0.8050000000000003,1.0244006279862472,1.5646594631644828
0.8150000000000003,0.4967841705835584,0.7225921884143321
0.8250000000000003,0.5755834453410851,0.8670815487252949
0.8350000000000003,0.7048182891901058,1.0741533005073773
0.8450000000000003,0.64204134969491,0.9728256712879577
0.8550000000000003,0.5532055731384037,0.8393331408298687
0.8650000000000003,0.71173627825725,1.0874723733239076
0.8750000000000003,0.49363920794777094,0.7553403405525481
0.8850000000000003,0.5363735815951526,0.7803085097923272
0.8950000000000004,0.6716254024373626,1.0114330962897027
0.9050000000000004,0.654088385123965,1.0014453803516796
0.9150000000000004,0.4548537367727633,0.6960365567586331
0.9250000000000004,0.8868045865709547,1.3899125232093743
0.9350000000000004,0.7640743804659342,1.1859324052144518
0.9450000000000004,0.43285247476013616,0.65214800481392
0.9550000000000004,0.535891025058257,0.8136374606420226
0.9650000000000004,0.4966019040269724,0.7612154833273811
0.9750000000000004,0.49227152532786067,0.7273989424909308
0.9850000000000004,0.4687495592137982,0.7084958644758043
0.9950000000000004,0.5670833809384608,0.8581153445369316
1.0050000000000003,0.46926259527796965,0.7000336980222793
1.0150000000000003,0.47058073505024384,0.6712038142786455
1.0250000000000004,0.655760119821317,0.9893840123794311
1.0350000000000004,0.6516653335465705,1.0046720243187865
1.0450000000000004,0.6670479370921837,0.9864317170286139
1.0550000000000004,0.6185810395464478,0.9535062645127016
1.0650000000000004,0.4292948963043382,0.6285278254166795
1.0750000000000004,0.6994775863644707,1.0559356267160438
1.0850000000000004,0.6103933229227316,0.9384848763185883
1.0950000000000004,0.603244229513243,0.906089966485127
1.1050000000000004,0.6210274343036446,0.8972835307605032
1.1150000000000004,0.6977839711583842,1.043688986608864
1.1250000000000004,0.45732542258289516,0.649319308634138
1.1350000000000005,0.4943375856863574,0.7299676714641946
1.1450000000000005,0.6179860312357047,0.9293177392814925
1.1550000000000005,0.5246186217357058,0.72602197730665
1.1650000000000005,0.5980737941750847,0.9353885396678008
1.1750000000000005,0.7735609246069103,1.162336744903983
1.1850000000000005,0.7983377072651907,1.1893092951299324
1.1950000000000005,0.6751521752335851,1.0171385689106824
1.2050000000000005,0.6022248301628849,0.8960696286183314
