# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 82020
  11 0.525 4020.13 295.291
  12 0.575 4121.01 295.106
  13 0.625 4135.48 296.828
  14 0.675 4071.44 298.59
  15 0.725 4137.4 302.826
  16 0.775 4065.1 300.799
  17 0.825 4072.73 302.273
  18 0.875 4113.97 305.583
  19 0.925 4064.48 302.19
  20 0.975 4123.64 302.695
21000 20 82020
  1 0.025 4134.69 304.804
  2 0.075 4048.24 302.211
  3 0.125 4071.52 300.475
  4 0.175 4057.2 301.464
  5 0.225 4094.76 302.42
  6 0.275 4172.24 301.483
  7 0.325 4073.17 295.382
  8 0.375 4127.78 298.683
  9 0.425 4058.15 297.817
  10 0.475 4268.9 295.425
  11 0.525 4031.39 291.857
  12 0.575 4121.9 293.777
  13 0.625 4124.63 299.79
  14 0.675 4055.02 297.944
  15 0.725 4141.96 300.41
  16 0.775 4053.13 303.556
  17 0.825 4050.97 299.588
  18 0.875 4104.26 304.197
  19 0.925 4057.77 301.499
  20 0.975 4172.32 303.737
22000 20 82020
  1 0.025 4168.27 304.994
  2 0.075 4026.07 303.208
  3 0.125 4082.67 302.104
  4 0.175 4053.26 299.359
  5 0.225 4092.37 299.902
  6 0.275 4164.06 304.036
  7 0.325 4081.81 298.521
  8 0.375 4122.78 298.156
  9 0.425 4056.62 295.967
  10 0.475 4253.73 294.232
  11 0.525 4036.76 293.209
  12 0.575 4111.07 297.124
  13 0.625 4126.2 298.307
  14 0.675 4051.19 298.455
  15 0.725 4166.2 298.693
  16 0.775 4023.09 304.41
  17 0.825 4066.33 302.404
  18 0.875 4142.22 305.667
  19 0.925 4051.09 301.106
  20 0.975 4144.21 300.783
23000 20 82020
  1 0.025 4142.31 304.955
  2 0.075 4047.52 303.415
  3 0.125 4072.71 303.298
  4 0.175 4052.23 299.084
  5 0.225 4056.47 299.456
  6 0.275 4174.16 302.323
  7 0.325 4072.55 299.204
  8 0.375 4130.51 296.812
  9 0.425 4059.43 294.48
  10 0.475 4256.21 297.352
  11 0.525 4044.01 294.103
  12 0.575 4122.12 295.944
  13 0.625 4133.76 296.727
  14 0.675 4039.85 297.679
  15 0.725 4162.9 300.198
  16 0.775 4040.64 305.037
  17 0.825 4075.43 302.871
  18 0.875 4117.61 306.393
  19 0.925 4055.06 300.845
  20 0.975 4164.52 300.977
24000 20 82020
  1 0.025 4139.2 305.358
  2 0.075 4054.61 300.58
  3 0.125 4059.29 300.385
  4 0.175 4054.48 303.263
  5 0.225 4103.36 299.688
  6 0.275 4160.31 299.06
  7 0.325 4063.04 299.489
  8 0.375 4133.61 297.956
  9 0.425 4062.53 293.08
  10 0.475 4249.34 296.866
  11 0.525 4018.1 294.88
  12 0.575 4114.12 293.954
  13 0.625 4147.91 297.087
  14 0.675 4044.16 299.33
  15 0.725 4178.44 299.592
  16 0.775 4034.08 301.667
  17 0.825 4061.84 302.986
  18 0.875 4120.68 304.973
  19 0.925 4067.81 303.034
  20 0.975 4153.09 304.334
25000 20 82020
  1 0.025 4126.25 305.196
  2 0.075 4063.82 301.468
  3 0.125 4055.42 300.457
  4 0.175 4071.16 302.083
  5 0.225 4076.73 299.885
  6 0.275 4185.83 301.246
  7 0.325 4046.91 299.583
  8 0.375 4125.8 297.642
  9 0.425 4068.6 296.424
  10 0.475 4257.12 296.429
  11 0.525 4032.94 295.004
  12 0.575 4131.54 295.18
  13 0.625 4156.21 298.676
  14 0.675 4020.24 298.919
  15 0.725 4185.98 300.454
  16 0.775 4008.78 300.726
  17 0.825 4071.98 300.292
  18 0.875 4126.29 304.452
  19 0.925 4056.49 302.632
  20 0.975 4151.91 306.035
26000 20 82020.00000000001
  1 0.025 4117.22 309.233
  2 0.075 4065.51 304.206
  3 0.125 4068.89 299.495
  4 0.175 4056.77 300.701
  5 0.225 4113.51 300.282
  6 0.275 4161.08 299.037
  7 0.325 4045.16 299.472
  8 0.375 4144.57 299.205
  9 0.425 4054.34 295.418
  10 0.475 4242.36 295.634
  11 0.525 4042.89 292.621
  12 0.575 4131.54 296.901
  13 0.625 4133.68 299.718
  14 0.675 4042.51 298.462
  15 0.725 4153.07 298.937
  16 0.775 4038.06 300.901
  17 0.825 4075.3 299.993
  18 0.875 4135.11 304.242
  19 0.925 4047.58 300.645
  20 0.975 4150.85 305.722
27000 20 82020.00000000001
  1 0.025 4123.38 307.763
  2 0.075 4061.48 303.555
  3 0.125 4073.65 300.405
  4 0.175 4068.67 301.821
  5 0.225 4098.62 297.174
  6 0.275 4156.31 299.405
  7 0.325 4042.11 299.177
  8 0.375 4129.2 299.684
  9 0.425 4059.2 297.324
  10 0.475 4224.5 293.515
  11 0.525 4049.73 294.077
  12 0.575 4125.22 297.671
  13 0.625 4120.36 300.468
  14 0.675 4055.14 298.934
  15 0.725 4178.12 297.149
  16 0.775 4054.5 300.479
  17 0.825 4044.5 300.736
  18 0.875 4134.74 303.682
  19 0.925 4059.94 301.424
  20 0.975 4160.63 304.685
28000 20 82020
  1 0.025 4116.47 307.523
  2 0.075 4060.69 305.146
  3 0.125 4072.88 299.101
  4 0.175 4063.91 299.778
  5 0.225 4095.78 297.766
  6 0.275 4173.64 300.234
  7 0.325 4061.47 299.715
  8 0.375 4139.36 297.777
  9 0.425 4062.19 297.21
  10 0.475 4243.07 297.057
  11 0.525 4021.44 293.046
  12 0.575 4135.22 297.129
  13 0.625 4131.12 301.172
  14 0.675 4035.15 297.866
  15 0.725 4162.83 297.943
  16 0.775 4064.9 301.258
  17 0.825 4063.25 302.17
  18 0.875 4115.76 301.144
  19 0.925 4049.89 301.225
  20 0.975 4150.98 306.267
29000 20 82020.00000000001
  1 0.025 4130.46 307.304
  2 0.075 4052.02 304.41
  3 0.125 4067.8 301.454
  4 0.175 4054.91 299.51
  5 0.225 4080.49 297.752
  6 0.275 4170.62 299.595
  7 0.325 4056.23 298.843
  8 0.375 4137.04 296.665
  9 0.425 4067.35 297.778
  10 0.475 4226.86 296.126
  11 0.525 4045.41 293.304
  12 0.575 4126.81 296.83
  13 0.625 4125.75 299.521
  14 0.675 4036.73 298.645
  15 0.725 4137.16 300.163
  16 0.775 4101.99 303.37
  17 0.825 4058.34 299.863
  18 0.875 4113.96 302.181
  19 0.925 4082.63 299.953
  20 0.975 4147.44 302.495
30000 20 82019.99999999997
  1 0.025 4103.97 305.906
  2 0.075 4055.96 302.444
  3 0.125 4074.85 303.535
  4 0.175 4063.79 300.824
  5 0.225 4104.74 297.653
  6 0.275 4176.04 301.492
  7 0.325 4055.81 299.829
  8 0.375 4153.44 297.647
  9 0.425 4047.75 298.229
  10 0.475 4226.2 294.841
  11 0.525 4033.67 293.914
  12 0.575 4137.85 297.171
  13 0.625 4131.65 297.795
  14 0.675 4040.95 297.751
  15 0.725 4152.13 301.082
  16 0.775 4081.15 302.382
  17 0.825 4053.04 300.077
  18 0.875 4132.44 300.605
  19 0.925 4061.67 301.605
  20 0.975 4132.9 304.396
31000 20 82020
  1 0.025 4130.53 305.653
  2 0.075 4051.37 304.512
  3 0.125 4058.74 303.505
  4 0.175 4046.3 300.539
  5 0.225 4096.23 297.102
  6 0.275 4162.86 300.387
  7 0.325 4052.72 303.576
  8 0.375 4159.36 298.169
  9 0.425 4048.03 295.314
  10 0.475 4245.47 295.116
  11 0.525 4026.24 294.618
  12 0.575 4138.05 295.736
  13 0.625 4158.53 295.842
  14 0.675 4031.23 297.126
  15 0.725 4143.31 301.308
  16 0.775 4077.01 300.021
  17 0.825 4066.5 300.827
  18 0.875 4139.97 303.322
  19 0.925 4062.44 302.642
  20 0.975 4125.11 305.035
32000 20 82020.00000000001
  1 0.025 4145.28 306.126
  2 0.075 4046.64 305.437
  3 0.125 4078.61 301.816
  4 0.175 4047.73 298.494
  5 0.225 4091.48 296.569
  6 0.275 4165.15 299.215
  7 0.325 4074.91 301.916
  8 0.375 4149.47 299.948
  9 0.425 4041.55 297.598
  10 0.475 4235.09 295.521
  11 0.525 4030.45 294.702
  12 0.575 4131.31 292.828
  13 0.625 4133.47 296.401
  14 0.675 4014.71 298.193
  15 0.725 4139.29 297.274
  16 0.775 4082.22 299.201
  17 0.825 4057.72 301.141
  18 0.875 4127.1 304.337
  19 0.925 4059.72 304.135
  20 0.975 4168.1 306.33
33000 20 82019.99999999999
  1 0.025 4126.8 308.736
  2 0.075 4059.48 306.116
  3 0.125 4061.5 303.373
  4 0.175 4055.54 298.84
  5 0.225 4099.4 297.264
  6 0.275 4174.15 299.076
  7 0.325 4067.24 302.625
  8 0.375 4153.64 299.726
  9 0.425 4072.56 295.246
  10 0.475 4201.82 297.335
  11 0.525 4050.63 296.355
  12 0.575 4118.24 292.648
  13 0.625 4159.44 295.795
  14 0.675 4010.89 297.54
  15 0.725 4137.2 297.683
  16 0.775 4063.07 300.305
  17 0.825 4050.32 301.399
  18 0.875 4130.64 302.318
  19 0.925 4062.9 302.093
  20 0.975 4164.54 306.215
34000 20 82020
  1 0.025 4127.44 308.003
  2 0.075 4049.81 303.851
  3 0.125 4069.15 301.996
  4 0.175 4044.38 298.464
  5 0.225 4100.45 297.728
  6 0.275 4152.89 298.165
  7 0.325 4067.12 302.071
  8 0.375 4125.56 299.854
  9 0.425 4065.29 295.773
  10 0.475 4205.36 295.846
  11 0.525 4070.73 296.733
  12 0.575 4120.72 292.783
  13 0.625 4164.3 294.72
  14 0.675 4033.88 295.216
  15 0.725 4146.56 297.522
  16 0.775 4087.98 300.972
  17 0.825 4036.91 301.588
  18 0.875 4114.61 304.569
  19 0.925 4071.02 305.405
  20 0.975 4165.84 306.357
35000 20 82020.00000000003
  1 0.025 4133.14 308.164
  2 0.075 4027.97 302.42
  3 0.125 4066.29 302.195
  4 0.175 4064.69 298.666
  5 0.225 4096.9 300.236
  6 0.275 4165.12 300.661
  7 0.325 4070.52 302.743
  8 0.375 4135.49 299.596
  9 0.425 4078.91 295.495
  10 0.475 4198.22 294.391
  11 0.525 4064.96 294.623
  12 0.575 4150.3 294.102
  13 0.625 4161.73 296.309
  14 0.675 4028.25 295.076
  15 0.725 4143.72 296.283
  16 0.775 4067.99 299.979
  17 0.825 4042.57 302.149
  18 0.875 4113.63 304.903
  19 0.925 4048.33 304.67
  20 0.975 4161.27 305.04
36000 20 82020.00000000001
  1 0.025 4149.95 306.534
  2 0.075 4039.35 304.029
  3 0.125 4063.67 304.159
  4 0.175 4046.87 298.608
  5 0.225 4099.35 300.031
  6 0.275 4143.8 300.321
  7 0.325 4073.03 302.502
  8 0.375 4126.69 299.595
  9 0.425 4058.73 296.812
  10 0.475 4207.14 296.329
  11 0.525 4044.37 293.398
  12 0.575 4140.21 294.763
  13 0.625 4170.95 294.575
  14 0.675 4022.37 297.633
  15 0.725 4162.39 297.347
  16 0.775 4071.2 301.343
  17 0.825 4053.46 302.279
  18 0.875 4119.39 302.934
  19 0.925 4087.96 302.355
  20 0.975 4139.12 303.221
37000 20 82020
  1 0.025 4119.79 306.529
  2 0.075 4051.9 304.804
  3 0.125 4051.44 302.72
  4 0.175 4056.86 298.258
  5 0.225 4096.21 298.726
  6 0.275 4180.05 298.756
  7 0.325 4067.38 302.653
  8 0.375 4137.46 299.943
  9 0.425 4056.62 297.401
  10 0.475 4213.26 296.718
  11 0.525 4037.17 294.717
  12 0.575 4146.81 294.285
  13 0.625 4163.7 296.515
  14 0.675 4044.48 295.971
  15 0.725 4153.95 296.168
  16 0.775 4065.56 302.905
  17 0.825 4030.57 300.403
  18 0.875 4122.07 301.293
  19 0.925 4061.63 303.277
  20 0.975 4163.09 305.345
38000 20 82019.99999999999
  1 0.025 4121.09 307.125
  2 0.075 4061.14 302.585
  3 0.125 4051.54 306.19
  4 0.175 4064.41 299.066
  5 0.225 4090.31 299.582
  6 0.275 4184.46 297.973
  7 0.325 4074.1 300.309
  8 0.375 4137.41 298.808
  9 0.425 4076.58 299.277
  10 0.475 4223.27 296.87
  11 0.525 4036.28 295.144
  12 0.575 4152.91 297.106
  13 0.625 4141.99 296.09
  14 0.675 4022.81 293.603
  15 0.725 4138.78 295.256
  16 0.775 4075.22 302.387
  17 0.825 4008.93 303.237
  18 0.875 4124.72 300.185
  19 0.925 4073.97 303.655
  20 0.975 4160.08 305.672
39000 20 82020
  1 0.025 4129.46 307.076
