# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 32020.000000000004
  9 0.425 1641.08 264.226
  10 0.475 1630.44 253.46
  11 0.525 1603.47 252.008
  12 0.575 1628.48 255.903
  13 0.625 1603.51 265.411
  14 0.675 1654.47 279.1
  15 0.725 1586.61 293.802
  16 0.775 1640.08 297.074
  17 0.825 1559.8 306.913
  18 0.875 1574.37 317.23
  19 0.925 1647.3 328.497
  20 0.975 1528.16 342.139
36000 20 32020
  1 0.025 1589.55 348.756
  2 0.075 1599.99 345.485
  3 0.125 1562.14 332.189
  4 0.175 1541.23 322.902
  5 0.225 1637.38 313.45
  6 0.275 1599.74 290.731
  7 0.325 1592.42 286.592
  8 0.375 1588.76 276.403
  9 0.425 1637.98 266.068
  10 0.475 1634.54 254.573
  11 0.525 1619.39 253.256
  12 0.575 1632.57 256.285
  13 0.625 1591.29 267.609
  14 0.675 1645.38 279.008
  15 0.725 1592.42 290.456
  16 0.775 1644.08 294.511
  17 0.825 1558.95 310.307
  18 0.875 1583.33 320.083
  19 0.925 1651.63 328.543
  20 0.975 1517.23 341.394
37000 20 32019.999999999996
  1 0.025 1584.53 351.055
  2 0.075 1624.85 343.914
  3 0.125 1550.81 335.616
  4 0.175 1559.31 324.367
  5 0.225 1628.72 308.569
  6 0.275 1599.72 288.603
  7 0.325 1580.62 286.164
  8 0.375 1578.71 276.572
  9 0.425 1622.7 263.275
  10 0.475 1640.86 255.067
  11 0.525 1608.18 252.148
  12 0.575 1630.96 254.441
  13 0.625 1596.6 265.862
  14 0.675 1653.26 278.961
  15 0.725 1618.77 289.104
  16 0.775 1622.51 297.217
  17 0.825 1578.13 306.719
  18 0.875 1567.54 320.195
  19 0.925 1644.17 330.367
  20 0.975 1529.05 344.255
38000 20 32019.999999999996
  1 0.025 1584.71 353.314
  2 0.075 1617.88 341.283
  3 0.125 1545.86 334.291
  4 0.175 1546.95 323.728
  5 0.225 1636.97 312.688
  6 0.275 1584.73 293.404
  7 0.325 1601.97 284.355
  8 0.375 1581.22 275.363
  9 0.425 1612.75 265.205
  10 0.475 1653.38 256.184
  11 0.525 1616.44 251.868
  12 0.575 1639.05 257.565
  13 0.625 1592.9 266.273
  14 0.675 1647.29 279.748
  15 0.725 1593.28 289.316
  16 0.775 1635.18 297.526
  17 0.825 1564.36 305.596
  18 0.875 1578.44 319.09
  19 0.925 1651.19 334.712
  20 0.975 1535.45 345.54
39000 20 32020
  1 0.025 1584.21 349.44
  2 0.075 1622.49 342.385
  3 0.125 1543.6 332.238
  4 0.175 1536.05 319.948
  5 0.225 1639.49 313.861
  6 0.275 1582.74 295.709
  7 0.325 1595.31 285.066
  8 0.375 1578.57 274.644
  9 0.425 1616.67 266.111
  10 0.475 1631.6 254.649
  11 0.525 1620.98 250.801
  12 0.575 1648.08 256.466
  13 0.625 1582.92 270.164
  14 0.675 1661.75 279.233
  15 0.725 1610.21 290.749
  16 0.775 1624.05 297.799
  17 0.825 1561.74 302.912
  18 0.875 1576.21 322.594
  19 0.925 1665.22 338.152
  20 0.975 1538.11 348.011
40000 20 32019.999999999996
  1 0.025 1573.95 349.849
  2 0.075 1629.18 343.954
  3 0.125 1529.47 331.232
  4 0.175 1548.17 316.687
  5 0.225 1625.3 313.143
  6 0.275 1595.69 301.207
  7 0.325 1603.29 286.248
  8 0.375 1588.49 277.553
  9 0.425 1624.29 263.678
  10 0.475 1625.72 256.171
  11 0.525 1607.21 250.184
  12 0.575 1641.02 257.357
  13 0.625 1587.18 270.925
  14 0.675 1657.84 278.344
  15 0.725 1612.8 290.75
  16 0.775 1613.42 303.276
  17 0.825 1569.6 304.35
  18 0.875 1599.34 316.567
  19 0.925 1650.99 334.726
  20 0.975 1537.05 344.699
41000 20 32020.000000000004
  1 0.025 1594.98 350.863
  2 0.075 1645.94 347.917
  3 0.125 1527.83 334.789
  4 0.175 1557.58 318.914
  5 0.225 1611.19 310.809
  6 0.275 1600.79 302.562
  7 0.325 1609.6 286.222
  8 0.375 1591.39 277.813
  9 0.425 1631.11 264.184
  10 0.475 1620.84 254.636
  11 0.525 1623.21 250.527
  12 0.575 1635.75 256.76
  13 0.625 1580.47 268.224
  14 0.675 1647.9 278.353
  15 0.725 1615.28 292.841
  16 0.775 1603.41 296.515
  17 0.825 1565.63 307.651
  18 0.875 1587.27 319.801
  19 0.925 1647.07 333.154
  20 0.975 1522.76 344.694
42000 20 32020.000000000004
