# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 82020.00000000001
  8 0.375 4262.32 295.204
  9 0.425 4289.95 283.715
  10 0.475 4378.26 260.117
  11 0.525 4395.28 249.451
  12 0.575 4228.64 261.401
  13 0.625 4108.56 282.547
  14 0.675 4066.2 297.951
  15 0.725 3981.05 297.34
  16 0.775 4091.99 298.478
  17 0.825 4027.47 298.367
  18 0.875 4058.01 298.089
  19 0.925 3955.26 312.426
  20 0.975 3920.21 330.598
40000 20 82020
  1 0.025 4012.71 349.608
  2 0.075 3987.96 330.632
  3 0.125 4009.13 312.063
  4 0.175 4031.11 299.616
  5 0.225 3998.48 299.498
  6 0.275 4098.64 299.589
  7 0.325 4130.76 296.489
  8 0.375 4251.04 297.218
  9 0.425 4292.06 283.193
  10 0.475 4376.43 259.979
  11 0.525 4407.6 250.076
  12 0.575 4217.87 260.163
  13 0.625 4106.46 282.442
  14 0.675 4054.84 296.434
  15 0.725 3996.59 298.2
  16 0.775 4077.55 298.906
  17 0.825 4027.83 297.237
  18 0.875 4048.4 299.443
  19 0.925 3956.49 311.486
  20 0.975 3938.05 331.847
41000 20 82020
  1 0.025 4025.85 348.193
  2 0.075 4002.37 331.592
  3 0.125 4002.78 310.347
  4 0.175 4019.68 299.447
  5 0.225 3988.5 299.398
  6 0.275 4124.67 300.609
  7 0.325 4132.99 296.22
  8 0.375 4237.16 297.13
  9 0.425 4285.34 283.513
  10 0.475 4369.91 259.219
  11 0.525 4394.07 250.74
  12 0.575 4238.22 260.009
  13 0.625 4102.7 281.531
  14 0.675 4055.48 296.375
  15 0.725 3976.48 298.6
  16 0.775 4075.06 298.626
  17 0.825 4042.84 297.05
  18 0.875 4053.73 301.4
  19 0.925 3950.55 312.901
  20 0.975 3941.62 329.929
42000 20 82020
  1 0.025 4007.9 348.642
  2 0.075 3981.77 330.867
  3 0.125 3997.88 313.483
  4 0.175 4045.69 300.704
  5 0.225 4000.95 298.888
  6 0.275 4109.3 301.003
  7 0.325 4134.13 293.595
  8 0.375 4253.31 297.061
  9 0.425 4290.81 283.117
  10 0.475 4364.86 257.703
  11 0.525 4391.8 249.138
  12 0.575 4212.94 259.091
  13 0.625 4108.21 280.583
  14 0.675 4067.21 296.554
  15 0.725 3970.87 299.32
  16 0.775 4080.03 298.521
  17 0.825 4028.99 297.044
  18 0.875 4068.69 301.857
  19 0.925 3951.18 311.704
  20 0.975 3953.48 332.79
43000 20 82020
  1 0.025 4008.79 349.288
  2 0.075 3981.4 332.796
  3 0.125 3998.23 312.638
  4 0.175 4047.19 299.829
  5 0.225 3996.95 299.124
  6 0.275 4123.75 301.234
  7 0.325 4139.27 295.411
  8 0.375 4254.32 295.315
  9 0.425 4282.7 283.079
  10 0.475 4373.09 256.326
  11 0.525 4392.58 250.497
  12 0.575 4223.87 257.382
  13 0.625 4098.62 279.937
  14 0.675 4050.78 295.583
  15 0.725 3982.86 300.309
  16 0.775 4094.09 297.913
  17 0.825 4032.86 298.19
  18 0.875 4061.55 300.574
  19 0.925 3947.37 311.783
  20 0.975 3929.73 333.802
44000 20 82019.99999999999
  1 0.025 4011.59 349.848
  2 0.075 3986.01 332.764
  3 0.125 3976.93 313.361
  4 0.175 4037.06 299.867
  5 0.225 3999.96 299.288
  6 0.275 4126.27 300.465
  7 0.325 4137.5 296.318
  8 0.375 4260.9 294.845
  9 0.425 4287.22 282.269
  10 0.475 4382.37 256.81
  11 0.525 4396.39 250.597
  12 0.575 4222.2 259.316
  13 0.625 4099.39 279.277
  14 0.675 4074.71 294.695
  15 0.725 3986.35 300.855
  16 0.775 4077.49 295.429
  17 0.825 4013.89 299.228
  18 0.875 4064.4 300.93
  19 0.925 3947.81 311.522
  20 0.975 3931.56 332.793
45000 20 82020
  1 0.025 3991.11 351.739
  2 0.075 3972.67 331.158
  3 0.125 3997.14 313.009
  4 0.175 4032.42 299.832
  5 0.225 4003.44 299.066
  6 0.275 4111.45 300.195
  7 0.325 4145.38 295.876
  8 0.375 4253.84 295.054
  9 0.425 4292.98 280.18
  10 0.475 4397.62 257.527
  11 0.525 4395.48 249.921
  12 0.575 4226.01 260.961
  13 0.625 4112.09 276.9
  14 0.675 4072.1 294.22
  15 0.725 3983.04 301.931
  16 0.775 4076.09 296.244
  17 0.825 4008.83 298.385
  18 0.875 4068.19 300.431
  19 0.925 3951.19 312.716
  20 0.975 3928.93 335.243
46000 20 82019.99999999999
  1 0.025 3970.09 349.034
  2 0.075 3964.28 332.774
  3 0.125 3989.9 311.195
  4 0.175 4041.23 298.706
  5 0.225 3999.62 300.171
  6 0.275 4119.86 299.671
  7 0.325 4146.41 296.535
  8 0.375 4265.46 294.827
  9 0.425 4298.88 278.938
  10 0.475 4380.61 258.863
  11 0.525 4400.8 249.864
  12 0.575 4225.52 260.02
  13 0.625 4116.92 277.37
  14 0.675 4062.97 292.297
  15 0.725 3985.96 302.141
  16 0.775 4092.13 296.809
  17 0.825 4007.12 299.489
  18 0.875 4069.8 300.906
  19 0.925 3963.29 312.236
  20 0.975 3919.15 337.675
47000 20 82020
  1 0.025 3985.64 349.236
  2 0.075 3973.67 331.635
  3 0.125 3990.78 313.8
  4 0.175 4028.35 298.655
  5 0.225 4000.79 298.908
  6 0.275 4125.09 300.101
  7 0.325 4143.41 297.583
  8 0.375 4265.53 295.318
  9 0.425 4288.82 277.528
  10 0.475 4376.67 257.468
  11 0.525 4401.18 250.293
  12 0.575 4234.12 258.996
  13 0.625 4093.38 277.45
  14 0.675 4085.56 292.503
  15 0.725 4004.89 301.269
  16 0.775 4079.82 297.359
  17 0.825 4012.85 298.959
  18 0.875 4077.85 303.223
  19 0.925 3950.15 310.57
  20 0.975 3901.45 338.144
48000 20 82020
  1 0.025 3981.38 350.079
  2 0.075 3997.11 330.008
  3 0.125 3997.67 315.456
  4 0.175 4035.74 299.627
  5 0.225 3994.63 298.031
  6 0.275 4101.81 299.015
  7 0.325 4140.89 297.741
  8 0.375 4259.88 292.25
  9 0.425 4287.29 279.376
  10 0.475 4384.61 258.625
  11 0.525 4406.26 248.703
  12 0.575 4235.29 258.624
  13 0.625 4107.48 277.444
  14 0.675 4070.49 292.518
  15 0.725 3991.59 299.828
  16 0.775 4093.5 298.339
  17 0.825 4025.09 297.993
  18 0.875 4064.68 304.788
  19 0.925 3940.92 311.738
  20 0.975 3903.69 336.239
49000 20 82020.00000000001
  1 0.025 4006.1 348.772
  2 0.075 4000.46 329.374
  3 0.125 3995.33 312.711
  4 0.175 4026.25 300.806
  5 0.225 3989.83 298.374
  6 0.275 4102.05 299.82
  7 0.325 4139.01 297.355
  8 0.375 4254.38 292.704
  9 0.425 4284.64 277.818
  10 0.475 4388.66 260.515
  11 0.525 4406.94 248.033
  12 0.575 4233.66 260.986
  13 0.625 4106.97 276.772
  14 0.675 4079.34 292.704
  15 0.725 3982.75 299.61
  16 0.775 4081.27 297.601
  17 0.825 4031.83 299.212
  18 0.875 4064.34 303.997
  19 0.925 3936.33 313.767
  20 0.975 3909.86 333.179
50000 20 82020.00000000001
  1 0.025 4001.17 348.236
  2 0.075 4001.24 332.438
  3 0.125 4002.99 311.212
  4 0.175 4001.51 303.131
  5 0.225 3999.99 297.823
  6 0.275 4105.47 301.36
  7 0.325 4138.09 297.911
  8 0.375 4266.2 290.922
  9 0.425 4282.7 276.934
  10 0.475 4362.23 261.425
  11 0.525 4405.02 250.178
  12 0.575 4228.05 259.224
  13 0.625 4088.7 275.841
  14 0.675 4080.65 291.929
  15 0.725 3998.87 299.489
  16 0.775 4096.28 297.906
  17 0.825 4026.08 298.822
  18 0.875 4051.83 305.699
  19 0.925 3948.36 312.825
  20 0.975 3934.57 335.039
51000 20 82020
  1 0.025 3987.44 351.005
  2 0.075 3997.65 333.024
  3 0.125 3997.91 311.4
  4 0.175 4023.57 302.593
  5 0.225 3986.2 298.397
  6 0.275 4105.82 300.224
  7 0.325 4142.67 298.307
  8 0.375 4246.19 290.025
  9 0.425 4278.83 276.864
  10 0.475 4380.89 261.056
  11 0.525 4389.43 250.528
  12 0.575 4219.61 258.134
  13 0.625 4093.62 278.12
  14 0.675 4085.46 289.572
  15 0.725 3993.62 300.157
  16 0.775 4084.2 298.996
  17 0.825 4046.87 298.874
  18 0.875 4068.05 307.652
  19 0.925 3955.03 311.769
  20 0.975 3936.94 336.639
52000 20 82020
  1 0.025 4000.19 354.128
  2 0.075 3965.52 333.157
  3 0.125 4007.52 310.328
  4 0.175 4025.97 303.937
  5 0.225 3980.68 297.189
  6 0.275 4101.71 299.305
  7 0.325 4136.65 299.353
  8 0.375 4268.92 289.375
  9 0.425 4277.26 277.202
  10 0.475 4384.9 259.062
  11 0.525 4385.63 249.201
  12 0.575 4233.38 257.598
  13 0.625 4096.35 278.061
  14 0.675 4057.44 289.001
  15 0.725 3988.19 298.61
  16 0.775 4101.02 301.614
  17 0.825 4039.81 296.129
  18 0.875 4071.82 307.251
  19 0.925 3944.45 314.142
  20 0.975 3952.59 336.984
53000 20 82019.99999999999
  1 0.025 4005.79 350.68
  2 0.075 3973.37 333.312
  3 0.125 3999.22 307.044
  4 0.175 3993.12 304.808
  5 0.225 3995.34 297.409
  6 0.275 4102.97 299.367
  7 0.325 4145.62 299.187
  8 0.375 4272.44 290.077
  9 0.425 4287.7 276.891
  10 0.475 4386.32 258.632
  11 0.525 4383.64 250.453
  12 0.575 4227.32 258.952
  13 0.625 4097.16 278.184
  14 0.675 4069.07 288.966
  15 0.725 3992.27 299.117
  16 0.775 4099.07 301.117
  17 0.825 4037.62 297.194
  18 0.875 4059.86 307.691
  19 0.925 3953 315.158
  20 0.975 3939.1 332.81
54000 20 82020
  1 0.025 3997.04 348.639
  2 0.075 3966.12 332.867
  3 0.125 3991.84 308.435
  4 0.175 4015.48 303.947
  5 0.225 3998.94 297.309
  6 0.275 4101.48 299.677
  7 0.325 4140.83 299.817
  8 0.375 4267.96 289.667
  9 0.425 4287.65 278.122
  10 0.475 4383.65 256.999
  11 0.525 4390.58 249.554
  12 0.575 4238.07 260.388
  13 0.625 4091.97 278.908
  14 0.675 4084.65 289.198
  15 0.725 4001.36 300.208
  16 0.775 4098.52 299.426
  17 0.825 4031.25 297.839
  18 0.875 4057.1 308.428
  19 0.925 3956.04 315.441
  20 0.975 3919.47 336.343
55000 20 82020.00000000001
  1 0.025 4002.79 350.932
  2 0.075 3950.64 334.93
  3 0.125 4006.31 309.366
  4 0.175 4008.37 303.447
  5 0.225 3999.57 298.165
  6 0.275 4100.09 298.836
  7 0.325 4128.82 299.235
  8 0.375 4259.97 289.564
  9 0.425 4285.77 277.718
  10 0.475 4396.41 256.047
  11 0.525 4398.93 249.573
  12 0.575 4234.58 259.873
  13 0.625 4119.88 277.878
  14 0.675 4093.08 290.459
  15 0.725 3991.23 298.648
  16 0.775 4093.96 299.086
  17 0.825 4025.03 297.899
  18 0.875 4056.57 307.792
  19 0.925 3960.79 316.512
  20 0.975 3907.21 335.773
56000 20 82020
  1 0.025 4005.33 349.193
  2 0.075 3975.5 336.636
  3 0.125 3989.22 310.673
  4 0.175 4013.77 303.805
  5 0.225 3989.78 296.879
  6 0.275 4103.05 300.134
  7 0.325 4143.99 298.994
  8 0.375 4254.09 289.158
  9 0.425 4295.63 278.804
  10 0.475 4382.33 254.579
  11 0.525 4397.28 249.937
  12 0.575 4259.47 256.647
  13 0.625 4101.32 278.392
  14 0.675 4077.21 288.646
  15 0.725 4009.38 300.369
  16 0.775 4098.27 301.519
  17 0.825 4013.64 296.537
  18 0.875 4056.39 308.001
  19 0.925 3937.83 315.552
  20 0.975 3916.52 337.551
57000 20 82020
  1 0.025 3989.35 348.851
  2 0.075 3999.42 334.79
  3 0.125 3968.95 311.719
  4 0.175 4019.97 302.885
  5 0.225 3995.68 298.766
  6 0.275 4112.94 299.116
  7 0.325 4133.78 296.999
  8 0.375 4261.89 288.223
  9 0.425 4284.66 279.4
  10 0.475 4393.13 252.889
  11 0.525 4396.17 249.728
  12 0.575 4242.99 258.789
  13 0.625 4104 276.257
  14 0.675 4089.6 290.323
  15 0.725 4014.71 298.451
  16 0.775 4076.77 299.218
  17 0.825 4012.99 296.75
  18 0.875 4048.22 309.214
  19 0.925 3948.65 315.253
  20 0.975 3926.13 338.615
58000 20 82020.00000000001
  1 0.025 3995.1 348.797
  2 0.075 3987.61 334.739
  3 0.125 3978.07 312.582
  4 0.175 4031.49 303.6
  5 0.225 3998.07 299.255
  6 0.275 4114.6 299.81
  7 0.325 4142.38 296.665
  8 0.375 4258.88 286.914
  9 0.425 4276.8 279.927
  10 0.475 4398.93 253.873
  11 0.525 4393.76 250.11
  12 0.575 4242.9 260.886
  13 0.625 4101.87 276.88
  14 0.675 4074.99 288.755
  15 0.725 4007.02 297.199
  16 0.775 4072.34 301.081
  17 0.825 4018.94 298.115
  18 0.875 4043.32 307.929
  19 0.925 3965.73 314.601
  20 0.975 3917.2 336.526
59000 20 82020
  1 0.025 4010.45 348.288
  2 0.075 3988.22 334.147
  3 0.125 3983.4 313.437
  4 0.175 4031.38 305.086
  5 0.225 3998.76 298.157
  6 0.275 4115.97 301.173
  7 0.325 4150.07 297.491
  8 0.375 4252.55 285.363
  9 0.425 4291.04 278.7
  10 0.475 4382.01 254.987
  11 0.525 4388.17 250.758
  12 0.575 4244.79 260.549
  13 0.625 4086.01 275.499
  14 0.675 4061.26 287.796
  15 0.725 4007.12 296.853
  16 0.775 4081.13 300.986
  17 0.825 4033.3 298.488
  18 0.875 4055.15 307.349
  19 0.925 3943.28 317.338
  20 0.975 3915.94 333.97
60000 20 82019.99999999997
  1 0.025 4014.57 348.486
