# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 82020
37000 20 82020
  1 0.025 4094.46 348.319
  2 0.075 4065.32 339.891
  3 0.125 4067.12 324.217
  4 0.175 4051.92 318.305
  5 0.225 4053.18 308.242
  6 0.275 4144.78 299.562
  7 0.325 4120.33 288.737
  8 0.375 4107.84 278.908
  9 0.425 4074.97 266.117
  10 0.475 4239.26 256.196
  11 0.525 4106.1 252.325
  12 0.575 4110.87 258.497
  13 0.625 4151.05 266.962
  14 0.675 4038.78 276.416
  15 0.725 4167.8 289.346
  16 0.775 4036.97 297.805
  17 0.825 4097.4 308.519
  18 0.875 4105.19 319.055
  19 0.925 4053.06 330.429
  20 0.975 4133.6 345.339
38000 20 82020
  1 0.025 4082.24 348.703
  2 0.075 4043.41 339.193
  3 0.125 4087.96 325.453
  4 0.175 4068.36 320.62
  5 0.225 4070.9 309.016
  6 0.275 4159.73 298.624
  7 0.325 4118.48 288.171
  8 0.375 4100.29 276.201
  9 0.425 4069.2 265.152
  10 0.475 4246.25 256.285
  11 0.525 4083.59 252.515
  12 0.575 4135.46 258.815
  13 0.625 4155.99 266.082
  14 0.675 4041.53 276.758
  15 0.725 4141.74 289.55
  16 0.775 4036.4 298.739
  17 0.825 4084.83 307.917
  18 0.875 4111.38 316.483
  19 0.925 4029.86 331.169
  20 0.975 4152.4 341.44
39000 20 82020
  1 0.025 4070.8 350.074
  2 0.075 4042.93 342.134
  3 0.125 4077.38 327.281
  4 0.175 4037.75 318.459
  5 0.225 4068.78 306.972
  6 0.275 4153.43 299.219
  7 0.325 4114.86 290.331
  8 0.375 4106.94 275.4
  9 0.425 4092.31 264.503
  10 0.475 4241.52 254.85
  11 0.525 4113.1 251.1
  12 0.575 4123.22 256.164
  13 0.625 4146.1 266.958
  14 0.675 4048.34 278.846
  15 0.725 4160.85 288.21
  16 0.775 4040.12 296.867
  17 0.825 4099.72 308.301
  18 0.875 4087.38 316.322
  19 0.925 4058.45 326.774
  20 0.975 4136.02 339.6
40000 20 82020
  1 0.025 4084.45 346.319
  2 0.075 4049.91 340.503
  3 0.125 4082.07 328.255
  4 0.175 4040.65 319.61
  5 0.225 4084.72 306.077
  6 0.275 4171.19 296.611
  7 0.325 4112 289.448
  8 0.375 4090.41 275.969
  9 0.425 4075.21 263.737
  10 0.475 4233.34 256.861
  11 0.525 4108.09 251.843
  12 0.575 4110.66 256.349
  13 0.625 4144.14 266.631
  14 0.675 4052.91 276.73
  15 0.725 4157.54 289.084
  16 0.775 4034.56 299.39
  17 0.825 4084.29 305.456
  18 0.875 4104.55 318.425
  19 0.925 4043.98 329.92
  20 0.975 4155.33 340.082
41000 20 82019.99999999999
  1 0.025 4106.82 347.416
  2 0.075 4020.36 341.197
  3 0.125 4073.49 333.246
